contact_id,phone_e164,phone_local,contact_type,agent_company,market_states,office_address,website,npc_profile_url,extraction_date,verification_note
NPC-0422,+2349079819191,09079819191,Phone,Levi Realtors,Delta,"Stop Over Hotel Off Ughelli Portharcourt Express Way, Warri, Delta, Nigeria",,https://nigeriapropertycentre.com/agents/levi-realtors-36157,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0423,+2348071794574,08071794574,Phone,Mikeuniz Property,Edo,"Mot5, Olayiwola St,badore/ajah, Ajah/badore, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/mikeuniz-property-144809,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0424,+2348037057460,08037057460,Phone + WhatsApp,Genetiq Worldwide Investments Limited,Rivers,"105 Woji Road,, Woji,port Harcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/genetiq-worldwide-investments-limited-136111,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0425,+2348083582024,08083582024,Phone,Aden Shelters Limited (rc No: 1743601),Abuja,"14, Idowu Obisanya Street, Hand Of Fire Bus Stop, Igando Road, Igando, Lagos State, Nigeria",,https://nigeriapropertycentre.com/agents/aden-shelters-limited-rc-no-1743601-37011,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0426,+2349013870869,09013870869,Phone,Valiant Horizon Realty Limited,"Abuja, Ondo","6 Regina Olaore,ojodu Berger Lagos State, Ojodu Berger, Lagos State, Nigeria",,https://nigeriapropertycentre.com/agents/valiant-horizon-realty-limited-26597,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0427,+2347035088882,07035088882,Phone,Sancta Maria Homes And Property Ltd,Enugu,"Block 14, Greater Scholar's Drive, Abraham Adesanya's Estate, Ajah, Lekki, Lagos State, Nigeria",,https://nigeriapropertycentre.com/agents/sancta-maria-homes-and-property-ltd-147493,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0428,+2347041199629,07041199629,Phone,Tedhol Properties Ltd,"Abuja, Edo, Enugu, Imo, Rivers","No. 11, Tulip Close, Peninsula Gardens Estate, Sangotedo, Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/tedhol-properties-ltd-122954,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0429,+2348033422095,08033422095,Phone + WhatsApp,Mehurbs Global Limited,Delta,"Suite A12 Princess And Angel Mall, Opposite Lagos Business School Sangotedo, Ajah, Lagos, Nigerian",,https://nigeriapropertycentre.com/agents/mehurbs-global-limited-228447,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0430,+2348179451451,08179451451,Phone,Mikeuniz Property,Edo,"Mot5, Olayiwola St,badore/ajah, Ajah/badore, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/mikeuniz-property-144809,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0431,+2348038913004,08038913004,Phone,Genetiq Worldwide Investments Limited,Rivers,"105 Woji Road,, Woji,port Harcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/genetiq-worldwide-investments-limited-136111,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0432,+2347066479741,07066479741,Phone + WhatsApp,Adeyemi Law Practice,Abuja,"Constitution Avenue, Central Business District, Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/adeyemi-law-practice-141421,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0433,+2348068130413,08068130413,Phone + WhatsApp,Sancta Maria Homes And Property Ltd,Enugu,"Block 14, Greater Scholar's Drive, Abraham Adesanya's Estate, Ajah, Lekki, Lagos State, Nigeria",,https://nigeriapropertycentre.com/agents/sancta-maria-homes-and-property-ltd-147493,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0434,+2348032670727,08032670727,Phone + WhatsApp,Tedhol Properties Ltd,"Abuja, Edo, Enugu, Imo, Rivers","No. 11, Tulip Close, Peninsula Gardens Estate, Sangotedo, Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/tedhol-properties-ltd-122954,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0435,+2349038365681,09038365681,Phone + WhatsApp,Mordi Realtors,Delta,"Okpanam Road, Asaba, Delta State, Nigeria",,https://nigeriapropertycentre.com/agents/mordi-realtors-190018,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0436,+2349039479420,09039479420,Phone + WhatsApp,Mikeuniz Property,Edo,"Mot5, Olayiwola St,badore/ajah, Ajah/badore, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/mikeuniz-property-144809,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0437,+2347065523304,07065523304,Phone + WhatsApp,Gerrymandy Realtors,"Abuja, Rivers","4 Victory Avenue, Eliozu Flat 5, Port Harcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/gerrymandy-realtors-135561,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0438,+2348065373170,08065373170,Phone,Adi Luxury Homes Ltd,Abuja,"No 78old Kwari Road Sheriti Kabusa Amaac Fct Abuja, Nigeria, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/adi-luxury-homes-ltd-183287,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0439,+2348085290997,08085290997,Phone,Tedhol Properties Ltd,"Abuja, Edo, Enugu, Imo, Rivers","No. 11, Tulip Close, Peninsula Gardens Estate, Sangotedo, Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/tedhol-properties-ltd-122954,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0440,+2349035671962,09035671962,Phone,Tinell's Property,Imo,"2nd Floor, Titis Place Building, Km 36, By Ogunfayo Bus Stop, Near Royal Park Hotel And Suites, Eputu, Lekki Epe Express, Ibeju Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/tinells-property-181938,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0441,+2348087991117,08087991117,Phone + WhatsApp,Noble Properties,Delta,"2, Government House Rd, Inter Bai , Asaba, Asaba, Delta, Nigeria",,https://nigeriapropertycentre.com/agents/noble-properties-45046,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0442,+2348038350584,08038350584,Phone + WhatsApp,Oakland County,Edo,"I Close, Festac Town, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/oakland-county-104103,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0443,+2349124596369,09124596369,Phone,Gerrymandy Realtors,"Abuja, Rivers","4 Victory Avenue, Eliozu Flat 5, Port Harcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/gerrymandy-realtors-135561,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0444,+2348166771390,08166771390,Phone + WhatsApp,Adi Luxury Homes Ltd,Abuja,"No 78old Kwari Road Sheriti Kabusa Amaac Fct Abuja, Nigeria, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/adi-luxury-homes-ltd-183287,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0445,+2349037183176,09037183176,Phone,Tentcity Co. Ltd,Enugu,"105, Chime Avenue, New Haven, Enugu, Nigeria",,https://nigeriapropertycentre.com/agents/tentcity-co-ltd-36892,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0446,+2349050668117,09050668117,Phone + WhatsApp,Tinell's Property,Imo,"2nd Floor, Titis Place Building, Km 36, By Ogunfayo Bus Stop, Near Royal Park Hotel And Suites, Eputu, Lekki Epe Express, Ibeju Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/tinells-property-181938,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0447,+2348028546708,08028546708,Phone + WhatsApp,Noble Touch Properties,Delta,"158, Nobex Bus Stop Ikotun Idimu Road Idimu Lagos, Alimosho, Nobex Bus Stop Ikotun Idimu Road Idimu, Nigeria",,https://nigeriapropertycentre.com/agents/noble-touch-properties-46699,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0448,+2348098436905,08098436905,Phone,Oakland County,Edo,"I Close, Festac Town, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/oakland-county-104103,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0449,+2347040024360,07040024360,Phone,Ginterio And Property Service Ltd,Rivers,"Suite 13 Berliner Ikota Shopping Complex ,km43 Lekki Express Way, Lekki Express, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/ginterio-and-property-service-ltd-154339,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0450,+2347079097507,07079097507,Phone + WhatsApp,Adifua Real Estate And Construction,Abuja,"Suite 0052/0053 King Fem Plaza, Mabushi, Abuja(fct), Nigeria",,https://nigeriapropertycentre.com/agents/adifua-real-estate-and-construction-227898,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
