contact_id,phone_e164,phone_local,contact_type,agent_company,market_states,office_address,website,npc_profile_url,extraction_date,verification_note
NPC-0670,+2347083154079,07083154079,WhatsApp,Avikhol Ltd,Abuja,"3 Pioneer Road, Osapa London, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/avikhol-ltd-204741,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0671,+2348035411233,08035411233,Phone,Avikhol Ltd,Abuja,"3 Pioneer Road, Osapa London, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/avikhol-ltd-204741,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0672,+2347026474188,07026474188,Phone + WhatsApp,Axl International Realty Ltd,Abuja,"Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/axl-international-realty-ltd-242585,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0673,+2347036755693,07036755693,Phone + WhatsApp,Ayeye & Co,Abuja,"5 Durban Street, Wuse 2, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/ayeye-co-148043,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0674,+2347037264299,07037264299,Phone,Ayeye & Co,Abuja,"5 Durban Street, Wuse 2, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/ayeye-co-148043,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0675,+2347040643341,07040643341,Phone + WhatsApp,Babyface_homes,Abuja,"Osapaul Street, Thomas Eatate, Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/babyface-homes-221024,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0676,+2349067536823,09067536823,Phone + WhatsApp,Bachandhouses,Abuja,"28 Ishaya Shekaku Crescent, Gwarinpa, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bachandhouses-44078,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0677,+2348023126169,08023126169,Phone + WhatsApp,Bakare Bolaji And Associates,Abuja,"Suite 107b, Samfa Plaza, Ndola Cresent, Wuse Zone 5, Fct-abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bakare-bolaji-and-associates-25795,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0678,+2348039312447,08039312447,Phone,Bakare Bolaji And Associates,Abuja,"Suite 107b, Samfa Plaza, Ndola Cresent, Wuse Zone 5, Fct-abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bakare-bolaji-and-associates-25795,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0679,+2348055980137,08055980137,Phone,Bakare Bolaji And Associates,Abuja,"Suite 107b, Samfa Plaza, Ndola Cresent, Wuse Zone 5, Fct-abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bakare-bolaji-and-associates-25795,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0680,+2348088311813,08088311813,Phone,Bakare Bolaji And Associates,Abuja,"Suite 107b, Samfa Plaza, Ndola Cresent, Wuse Zone 5, Fct-abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bakare-bolaji-and-associates-25795,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0681,+2348122804830,08122804830,Phone + WhatsApp,Bambamhomez,Abuja,"Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bambamhomez-99301,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0682,+2349130334588,09130334588,Phone + WhatsApp,Bara Space Solutions,Abuja,"Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/bara-space-solutions-12772,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0683,+2348074479367,08074479367,Phone,Barcode Properties Ltd,Abuja,"Suite A5a A.r.o Plaza Wuse Zone 6 Abuja., Wuse Zone 6 Abuja, Abuja F.c.t, Nigeria",,https://nigeriapropertycentre.com/agents/barcode-properties-ltd-30960,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0684,+2349067408101,09067408101,Phone + WhatsApp,Barcode Properties Ltd,Abuja,"Suite A5a A.r.o Plaza Wuse Zone 6 Abuja., Wuse Zone 6 Abuja, Abuja F.c.t, Nigeria",,https://nigeriapropertycentre.com/agents/barcode-properties-ltd-30960,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0685,+2347031176695,07031176695,Phone,Base Properties Ventures,Abuja,"27, Olatunji Street, Ojota, Ojota, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/base-properties-ventures-107924,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0686,+2348077574484,08077574484,Phone + WhatsApp,Base Properties Ventures,Abuja,"27, Olatunji Street, Ojota, Ojota, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/base-properties-ventures-107924,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0687,+2348093804740,08093804740,Phone,Base Properties Ventures,Abuja,"27, Olatunji Street, Ojota, Ojota, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/base-properties-ventures-107924,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0688,+2348121977863,08121977863,Phone,Base Properties Ventures,Abuja,"27, Olatunji Street, Ojota, Ojota, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/base-properties-ventures-107924,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0689,+2348145527794,08145527794,Phone + WhatsApp,Basena Realty,Abuja,"Fct, Nigeria",,https://nigeriapropertycentre.com/agents/basena-realty-213430,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0690,+2348036284689,08036284689,Phone,Baseplate Nigeria Ltd,Abuja,"No 2 Lake Valencia Crescent Off Limpopo Maitama. Abuja. Nigeria, Fct/abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/baseplate-nigeria-ltd-206385,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0691,+2348092859925,08092859925,Phone + WhatsApp,Baseplate Nigeria Ltd,Abuja,"No 2 Lake Valencia Crescent Off Limpopo Maitama. Abuja. Nigeria, Fct/abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/baseplate-nigeria-ltd-206385,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0692,+2348025540691,08025540691,Phone + WhatsApp,Baycoff Realty,Abuja,"Ikot Obioro Okon Eket, Eket, Akwa Ibom, Nigeria",,https://nigeriapropertycentre.com/agents/baycoff-realty-187164,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0693,+2348119051486,08119051486,Phone,Baycoff Realty,Abuja,"Ikot Obioro Okon Eket, Eket, Akwa Ibom, Nigeria",,https://nigeriapropertycentre.com/agents/baycoff-realty-187164,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0694,+2349063559321,09063559321,Phone + WhatsApp,Bbs Nigeria,Abuja,"5 Admiralty Road, Lekki Phase 1, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/bbs-nigeria-34294,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0695,+2347089882354,07089882354,Phone + WhatsApp,Beam Unique Homes,Abuja,"Block C4 Flat 4 Karu Abuja, Block C4 Flat 4 Karu Abuja, Abuja, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/beam-unique-homes-122355,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0696,+2348101563895,08101563895,Phone,Beam Unique Homes,Abuja,"Block C4 Flat 4 Karu Abuja, Block C4 Flat 4 Karu Abuja, Abuja, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/beam-unique-homes-122355,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0697,+2349036618005,09036618005,Phone + WhatsApp,Beecots Apartment,Abuja,"23 Sanusi Fafunwa Street Victoria Island, Lagos, Victoria Island, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/beecots-apartment-173109,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0698,+2348146111461,08146111461,Phone + WhatsApp,Benevolent Homes,Abuja,"Phase 2 Gwagwalada, Gwagwalada, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/benevolent-homes-239334,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0699,+2348114284986,08114284986,Phone,Benlary Reality Home,Abuja,"Sogbesan, Etiosa, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/benlary-reality-home-165203,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0700,+2348164587329,08164587329,Phone + WhatsApp,Benlary Reality Home,Abuja,"Sogbesan, Etiosa, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/benlary-reality-home-165203,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
