contact_id,phone_e164,phone_local,contact_type,agent_company,market_states,office_address,website,npc_profile_url,extraction_date,verification_note
NPC-0728,+2348032065685,08032065685,Phone,Bluehedge Realtors,Abuja,"Suite 510, The Kings Plaza, Plot 307, Ahmadu Bello Way, Kado, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bluehedge-realtors-105960,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0729,+2348177766055,08177766055,Phone,Bluehedge Realtors,Abuja,"Suite 205/232, Block H, Ikota Shopping Complex,, Vgc, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/bluehedge-realtors-139985,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0730,+2348177766331,08177766331,Phone,Bluehedge Realtors,Abuja,"Suite 510, The Kings Plaza, Plot 307, Ahmadu Bello Way, Kado, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bluehedge-realtors-105960,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0731,+2348177766332,08177766332,Phone,Bluehedge Realtors,Abuja,"Suite 510, The Kings Plaza, Plot 307, Ahmadu Bello Way, Kado, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bluehedge-realtors-105960,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0732,+2348162234343,08162234343,Phone + WhatsApp,Bluejay Real Property,Abuja,"Second Floor Suite 9, Opp Gilmor Company, Jahi District, Fct Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bluejay-real-property-164014,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0733,+2349137151580,09137151580,WhatsApp,Blvk Origin,Abuja,Brains And Hammers City Lifecamp,,https://nigeriapropertycentre.com/agents/blvk-origin-160408,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0734,+2349137154580,09137154580,Phone,Blvk Origin,Abuja,Brains And Hammers City Lifecamp,,https://nigeriapropertycentre.com/agents/blvk-origin-160408,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0735,+2348103229540,08103229540,Phone,Bm Property,Abuja,"Dar Sa Lam, Wuse 2, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bm-property-171175,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0736,+2348122630837,08122630837,WhatsApp,Bm Property,Abuja,"Dar Sa Lam, Wuse 2, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bm-property-171175,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0737,+2347042791104,07042791104,Phone + WhatsApp,Bolaabdul_properties,Abuja,,,https://nigeriapropertycentre.com/agents/bolaabdul-properties-222594,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0738,+2348033108606,08033108606,Phone + WhatsApp,Bold Ideas Solicitors,Abuja,"29 Mobolaji Bank Anthony Way,, Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/bold-ideas-solicitors-96111,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0739,+2347039302249,07039302249,Phone + WhatsApp,Bomeh Projects & Properties,Abuja,"Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bomeh-projects-properties-127189,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0740,+2349167333261,09167333261,Phone + WhatsApp,Bonnavillehomes,Abuja,"5d Umar, Abdallah Crescent, Abuja, Nigeria., Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bonnavillehomes-182515,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0741,+2348034018626,08034018626,Phone + WhatsApp,Boss-ab Properties Ltd,Abuja,"Winners Way, Abuja, Borno, Nigeria",,https://nigeriapropertycentre.com/agents/boss-ab-properties-ltd-140459,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0742,+2349022679538,09022679538,Phone,Boss-ab Properties Ltd,Abuja,"Winners Way, Abuja, Borno, Nigeria",,https://nigeriapropertycentre.com/agents/boss-ab-properties-ltd-140459,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0743,+2347055551088,07055551088,Phone + WhatsApp,Brazen Properties Limited,Abuja,"Udi Street, Ikoyi, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/brazen-properties-limited-219650,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0744,+2347055551211,07055551211,Phone,Brazen Properties Limited,Abuja,"Udi Street, Ikoyi, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/brazen-properties-limited-219650,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0745,+2347057302511,07057302511,Phone + WhatsApp,Breathing Space.,Abuja,"Plot 14, Block 89, Kingsley Emu Street, First Round About, Lekki-epe Expressway, Lekki Phase 1, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/breathing-space-15962,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0746,+2348132854569,08132854569,Phone,Breathing Space.,Abuja,"Plot 14, Block 89, Kingsley Emu Street, First Round About, Lekki-epe Expressway, Lekki Phase 1, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/breathing-space-15962,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0747,+2347052000043,07052000043,Phone,Brimvenatius Properties Nigeria Limited,Abuja,"17 Libravile Street Wuse Ii Abuja, Wuse Ii District, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/brimvenatius-properties-nigeria-limited-110558,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0748,+2348034534947,08034534947,Phone + WhatsApp,Brimvenatius Properties Nigeria Limited,Abuja,"17 Libravile Street Wuse Ii Abuja, Wuse Ii District, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/brimvenatius-properties-nigeria-limited-110558,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0749,+2348039175366,08039175366,Phone + WhatsApp,Brinn Home Limited,Abuja,"11 Moses Majekodunmi Utako Abuja, Abuja, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/brinn-home-limited-175419,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0750,+2347069482302,07069482302,Phone + WhatsApp,Bris Properties,Abuja,"Shop 69 Fati Abubakar Block, Wuye, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/bris-properties-171662,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
