contact_id,phone_e164,phone_local,contact_type,agent_company,market_states,office_address,website,npc_profile_url,extraction_date,verification_note
NPC-0911,+2348067598109,08067598109,Phone + WhatsApp,Eleafav International Limited,Abuja,"Suite 16 Shafa Plaza, Durumi District, Amac, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/eleafav-international-limited-196254,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0912,+2348133949857,08133949857,Phone,Eleafav International Limited,Abuja,"Suite 16 Shafa Plaza, Durumi District, Amac, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/eleafav-international-limited-196254,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0913,+2347080233394,07080233394,Phone + WhatsApp,Elele Kings & Co Limited,Abuja,"House 5 Second Avenue Efab Estate, Lifecamp, Fct, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/elele-kings-co-limited-152720,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0914,+2348108090969,08108090969,Phone,Elevate Ideas Realty,Abuja,"Jahi, Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/elevate-ideas-realty-190124,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0915,+2349098848640,09098848640,Phone + WhatsApp,Elevate Ideas Realty,Abuja,"Jahi, Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/elevate-ideas-realty-190124,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0916,+2349073537973,09073537973,Phone + WhatsApp,Ella Properties,Abuja,"Wilson Avenue, Ago Palace Okota, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/ella-properties-135985,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0917,+2348110975815,08110975815,Phone,Embee Properties,Abuja,"Jahi, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/embee-properties-189934,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0918,+2349032915825,09032915825,Phone + WhatsApp,Embee Properties,Abuja,"Jahi, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/embee-properties-189934,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0919,+2349125974524,09125974524,Phone,Emerald's Properties,Abuja,"Wuse, Abuja, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/emeralds-properties-136618,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0920,+2349163104313,09163104313,Phone + WhatsApp,Emerald's Properties,Abuja,"Wuse, Abuja, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/emeralds-properties-136618,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0921,+2347053400584,07053400584,Phone,Emko Logistics Ltd,Abuja,"Plot 6 Bourngavilla Street,gaduwa Estate Abuja, Guru District, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/emko-logistics-ltd-70973,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0922,+2348036313940,08036313940,Phone + WhatsApp,Emko Logistics Ltd,Abuja,"Plot 6 Bourngavilla Street,gaduwa Estate Abuja, Guru District, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/emko-logistics-ltd-70973,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0923,+2348068394791,08068394791,Phone,Emma Chibueze Ihugba Consulting,Abuja,"Haramani Plaza, Suite S-217 2nd Floor Plot 873 Shettima Moguno Crescent Utako Abuja, Utako, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/emma-chibueze-ihugba-consulting-69290,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0924,+2348186406229,08186406229,Phone + WhatsApp,Emma Chibueze Ihugba Consulting,Abuja,"Haramani Plaza, Suite S-217 2nd Floor Plot 873 Shettima Moguno Crescent Utako Abuja, Utako, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/emma-chibueze-ihugba-consulting-69290,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0925,+2347037480823,07037480823,Phone,Emmanuel.o. Ugorji Consulting,Abuja,"Flat 9, Plot 229 Road, D, Karu Site,, Fct, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/emmanuelo-ugorji-consulting-55265,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0926,+2348064513626,08064513626,Phone,Emmanuel.o. Ugorji Consulting,Abuja,"Flat 9, Plot 229 Road, D, Karu Site,, Fct, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/emmanuelo-ugorji-consulting-55265,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0927,+2348189115494,08189115494,Phone + WhatsApp,Emmanuel.o. Ugorji Consulting,Abuja,"Flat 9, Plot 229 Road, D, Karu Site,, Fct, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/emmanuelo-ugorji-consulting-55265,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0928,+2348060664930,08060664930,Phone + WhatsApp,Emmdreams Homes,Abuja,"Sen. Afolabi Olabimtan, Dawaki, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/emmdreams-homes-115498,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0929,+2348127400310,08127400310,Phone,Endowed Properties,Abuja,"Prince And Princess Estate Gudu Abuja, Garki, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/endowed-properties-112928,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0930,+2348180238212,08180238212,Phone + WhatsApp,Endowed Properties,Abuja,"Prince And Princess Estate Gudu Abuja, Garki, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/endowed-properties-112928,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0931,+2348064630277,08064630277,Phone + WhatsApp,Ennyln's Apartments,Abuja,"Federal Capital Territory, Nigeria",,https://nigeriapropertycentre.com/agents/ennylns-apartments-184975,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0932,+2348067592971,08067592971,Phone + WhatsApp,Ep Real Estate Abuja,Abuja,"8a Der Es Salaam, Wuse, Fct-abuja, Nigeria",,https://nigeriapropertycentre.com/agents/ep-real-estate-abuja-176606,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0933,+2348135339459,08135339459,Phone + WhatsApp,Ep Real Estate Abuja,Abuja,"Plot 354 Gilbert Chikelu Crescent, Guzape, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/ep-real-estate-abuja-139151,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0934,+2348102817265,08102817265,Phone + WhatsApp,Ernycom Agency Limited,Abuja,"Maitama Abuja And Utako Office, Maitama Abuja And Utako Office, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/ernycom-agency-limited-121596,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0935,+2348164820257,08164820257,Phone + WhatsApp,Estelleo Properties & Investment,Abuja,"Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/estelleo-properties-investment-133302,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0936,+2348131502641,08131502641,Phone + WhatsApp,Etieno Essien,Abuja,"Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/etieno-essien-242994,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0937,+2348141758113,08141758113,Phone,Etieno Essien,Abuja,"Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/etieno-essien-242994,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0938,+2347067080685,07067080685,Phone + WhatsApp,Eu Realities,Abuja,"Anthony Itodo, Karu, Fct Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/eu-realities-137875,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0939,+2348086865618,08086865618,Phone,Eu Realities,Abuja,"Anthony Itodo, Karu, Fct Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/eu-realities-137875,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0940,+2348056383725,08056383725,Phone + WhatsApp,Everest Reality Limited,Abuja,"94 Broad Street Idumagbo Ajele, Lagos Island, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/everest-reality-limited-135658,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0941,+2347032487829,07032487829,Phone,Evergreen Properties,Abuja,"No.18, Moremi Street, Bodija, Oyo, Nigeria",,https://nigeriapropertycentre.com/agents/evergreen-properties-29519,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0942,+2347086659178,07086659178,Phone + WhatsApp,Evergreen Properties,Abuja,"No.18, Moremi Street, Bodija, Oyo, Nigeria",,https://nigeriapropertycentre.com/agents/evergreen-properties-29519,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0943,+2348026945957,08026945957,Phone + WhatsApp,Evershinningstar Enterprise,Abuja,"Scc Junction, Ushafa, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/evershinningstar-enterprise-170426,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0944,+2348162519737,08162519737,Phone,Evershinningstar Enterprise,Abuja,"Scc Junction, Ushafa, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/evershinningstar-enterprise-170426,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0945,+2348056063473,08056063473,Phone + WhatsApp,Everview Properties Limited Nigeria,Abuja,"34/36 Okotieboh Crescent, Opportunity Ifesinachi Part, Utako, Abuja, Federal Capital Territory (fct)",,https://nigeriapropertycentre.com/agents/everview-properties-limited-nigeria-218180,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0946,+2348100359497,08100359497,Phone,Everview Properties Limited Nigeria,Abuja,"34/36 Okotieboh Crescent, Opportunity Ifesinachi Part, Utako, Abuja, Federal Capital Territory (fct)",,https://nigeriapropertycentre.com/agents/everview-properties-limited-nigeria-218180,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0947,+2347082775000,07082775000,Phone + WhatsApp,Exceptional Realtor,Abuja,"Along Govt Sec Sch, Katampe Village, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/exceptional-realtor-166354,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0948,+2347078982319,07078982319,Phone,Exquisita Housing And Interiors,Abuja,"4, Paul Muotolum Crescent, Lifecamp, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/exquisita-housing-and-interiors-148651 | https://nigeriapropertycentre.com/agents/exquisita-housing-and-interiors-206575,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0949,+2349097177766,09097177766,WhatsApp,Exquisita Housing And Interiors,Abuja,"4, Paul Muotolum Crescent, Lifecamp, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/exquisita-housing-and-interiors-148651 | https://nigeriapropertycentre.com/agents/exquisita-housing-and-interiors-206575,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0950,+2347074825074,07074825074,Phone,Ezekiel Properties Management Co.,Abuja,"No.10 Zambezi Crescent, Maitama, Abuja,, Maitama, Abuja - Fct, Nigeria",,https://nigeriapropertycentre.com/agents/ezekiel-properties-management-co-131508,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
