contact_id,phone_e164,phone_local,contact_type,agent_company,market_states,office_address,website,npc_profile_url,extraction_date,verification_note
NPC-0562,+2348163565973,08163565973,Phone,Ajay Properties,Abuja,"Zone B House 126 Kpaduma 3 Asokoro Extension,abuja Fct, Asokoro, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/ajay-properties-118287,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0563,+2347037356186,07037356186,Phone,Sweet Country,"Abuja, Delta","No 10 Agbola Gomez Street, Abijoh, Ibeju-lekki, Lagos State, Nigeria",,https://nigeriapropertycentre.com/agents/sweet-country-189829,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0564,+2348063105936,08063105936,Phone + WhatsApp,Oak Properties,Rivers,"Old Gra, Portharcourt, Rivers, Nigeria",,https://nigeriapropertycentre.com/agents/oak-properties-28840,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0565,+2349017968571,09017968571,Phone + WhatsApp,Ajay Properties,Abuja,"Zone B House 126 Kpaduma 3 Asokoro Extension,abuja Fct, Asokoro, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/ajay-properties-118287,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0566,+2347047417936,07047417936,Phone,Sweet Country,"Abuja, Delta","No 10 Agbola Gomez Street, Abijoh, Ibeju-lekki, Lagos State, Nigeria",,https://nigeriapropertycentre.com/agents/sweet-country-189829,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0567,+2347013768286,07013768286,Phone,Obomese Global Properties,Rivers,"Plot 205 East West Road, Rumuodara., Port Harcourt, Rivers, Nigeria",,https://nigeriapropertycentre.com/agents/obomese-global-properties-28542,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0568,+2348100472127,08100472127,Phone,Akerejolabisoye Global Ltd,Abuja,"Fatima Plaza Behind Wuye Market Abuja, Abuja, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/akerejolabisoye-global-ltd-106514,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0569,+2348023992269,08023992269,Phone + WhatsApp,Sweet Country,"Abuja, Delta","No 10 Agbola Gomez Street, Abijoh, Ibeju-lekki, Lagos State, Nigeria",,https://nigeriapropertycentre.com/agents/sweet-country-189829,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0570,+2347060682678,07060682678,Phone,Obomese Global Properties,Rivers,"Plot 205 East West Road, Rumuodara., Port Harcourt, Rivers, Nigeria",,https://nigeriapropertycentre.com/agents/obomese-global-properties-28542,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0571,+2348155321626,08155321626,Phone + WhatsApp,Akerejolabisoye Global Ltd,Abuja,"Fatima Plaza Behind Wuye Market Abuja, Abuja, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/akerejolabisoye-global-ltd-106514,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0572,+2348030928394,08030928394,Phone,The Meek Mohwald Company,Delta,"Lekki Oniru Ikoyi Victoria Island Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/the-meek-mohwald-company-37251,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0573,+2348053840840,08053840840,Phone,Obum Okoli & Partners,Rivers,"The Autograph Sani Abacha Road Gra, Port Harcourt, Rivers, Nigeria",,https://nigeriapropertycentre.com/agents/obum-okoli-partners-84480,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0574,+2349022262008,09022262008,Phone,Akerejolabisoye Global Ltd,Abuja,"Fatima Plaza Behind Wuye Market Abuja, Abuja, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/akerejolabisoye-global-ltd-106514,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0575,+2349026982451,09026982451,Phone + WhatsApp,The Meek Mohwald Company,Delta,"Lekki Oniru Ikoyi Victoria Island Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/the-meek-mohwald-company-37251,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0576,+2348061675102,08061675102,Phone + WhatsApp,Obum Okoli & Partners,Rivers,"The Autograph Sani Abacha Road Gra, Port Harcourt, Rivers, Nigeria",,https://nigeriapropertycentre.com/agents/obum-okoli-partners-84480,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0577,+2347061209311,07061209311,Phone + WhatsApp,Aleke Bertholomew,Abuja,"41 Peter Imemesi Avenue Satellite Town, Satellite, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/aleke-bertholomew-45410,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0578,+2348090569945,08090569945,Phone + WhatsApp,Underwood Homes Limited,Delta,"No 8, Itedo Village, Bamidele Crescent , Lekki , Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/underwood-homes-limited-28535,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0579,+2348050931707,08050931707,Phone + WhatsApp,Oco Projects Ltd,Rivers,"Port Harcourt, Rivers, Nigeria",,https://nigeriapropertycentre.com/agents/oco-projects-ltd-184354,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0580,+2348149579073,08149579073,Phone + WhatsApp,Aligasim Enterprises,Abuja,"5 El Elyon Avenue, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/aligasim-enterprises-154380,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0581,+2348063002783,08063002783,Phone + WhatsApp,Waterstone Properties,Delta,"No 2 Government House Rd, Asaba, Asaba, Delta State, Nigeria",,https://nigeriapropertycentre.com/agents/waterstone-properties-61592,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0582,+2348094865759,08094865759,Phone,Oco Projects Ltd,Rivers,"Port Harcourt, Rivers, Nigeria",,https://nigeriapropertycentre.com/agents/oco-projects-ltd-184354,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0583,+2347033306049,07033306049,Phone,Allstarz Property Limited,Abuja,"No 44, 1st Avenue, Gwarimpa, Gwarimpa Estate, Abuja, Federal Capital Territory, Nigeria",,https://nigeriapropertycentre.com/agents/allstarz-property-limited-102239,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0584,+2349060540949,09060540949,Phone,Wegsy Property,Delta,"Oguntade, Nigeria, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/wegsy-property-149674,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0585,+2348034712613,08034712613,Phone + WhatsApp,Ph Houses,Rivers,"114 Rukpokwu/eneka Road, Rukpokwu, Port Harcourt, Port Harcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/ph-houses-135457,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0586,+2349073655590,09073655590,Phone + WhatsApp,Allstarz Property Limited,Abuja,"No 44, 1st Avenue, Gwarimpa, Gwarimpa Estate, Abuja, Federal Capital Territory, Nigeria",,https://nigeriapropertycentre.com/agents/allstarz-property-limited-102239,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0587,+2348034614409,08034614409,Phone + WhatsApp,Welldone Estate Company,Delta,"65, Eric Manuel Crescent, Surulere , Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/welldone-estate-company-20063,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0588,+2348030504051,08030504051,Phone + WhatsApp,Phil Nwachukwu & Associates,Rivers,"Suite 325 Anbeez Plaza Opp Old Cac, Zone 5, Wuse, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/phil-nwachukwu-associates-11953,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0589,+2347014115609,07014115609,Phone + WhatsApp,Alphard Limited,Abuja,"Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/alphard-limited-32934,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0590,+2348140215129,08140215129,Phone + WhatsApp,Wonderful World Property Limited,Delta,"96 Orji Bus Stop Igbogbo Bayeku Road Ikorodu, Ikorodu, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/wonderful-world-property-limited-125837,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0591,+2348037021106,08037021106,Phone,Phil Nwachukwu & Associates,Rivers,"Suite 325 Anbeez Plaza Opp Old Cac, Zone 5, Wuse, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/phil-nwachukwu-associates-11953,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0592,+2347077889449,07077889449,Phone,Amaka Osuagwu Consulting,Abuja,"Zone 5, Ndola Cres, Wuse, Abuja 904101, Federal Capital Territory, Nigeria, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/amaka-osuagwu-consulting-186301,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0593,+2349045520349,09045520349,Phone,Wonderful World Property Limited,Delta,"96 Orji Bus Stop Igbogbo Bayeku Road Ikorodu, Ikorodu, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/wonderful-world-property-limited-125837,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0594,+2347025634971,07025634971,WhatsApp,Properties Realestate,Rivers,"Kaduna, Nigeria",,https://nigeriapropertycentre.com/agents/properties-realestate-33545,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0595,+2348102441678,08102441678,Phone,Amarak Realty,Abuja,"Beef Plaza Utako, Utako, Fct Abuja, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/amarak-realty-160855,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0596,+2349059169872,09059169872,Phone,Wonderful World Property Limited,Delta,"96 Orji Bus Stop Igbogbo Bayeku Road Ikorodu, Ikorodu, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/wonderful-world-property-limited-125837,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0597,+2348054107585,08054107585,Phone,Properties Realestate,Rivers,"Kaduna, Nigeria",,https://nigeriapropertycentre.com/agents/properties-realestate-33545,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0598,+2349115127524,09115127524,Phone + WhatsApp,Amarak Realty,Abuja,"Beef Plaza Utako, Utako, Fct Abuja, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/amarak-realty-160855,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0599,+2348087806202,08087806202,Phone,Properties Realestate,Rivers,"Kaduna, Nigeria",,https://nigeriapropertycentre.com/agents/properties-realestate-33545,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0600,+2348160562004,08160562004,Phone + WhatsApp,Amicable Realtor,Abuja,"No 6 Rudolf Close, By Police House Maitama, Abuja, Maitama, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/amicable-realtor-98679,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
