contact_id,phone_e164,phone_local,contact_type,agent_company,market_states,office_address,website,npc_profile_url,extraction_date,verification_note
NPC-0861,+2347066958237,07066958237,Phone,Denco Home And Property Lmtd,Abuja,"Wuse 2, Amino Kano, Abuja, Nigerian",,https://nigeriapropertycentre.com/agents/denco-home-and-property-lmtd-187393,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0862,+2348140416712,08140416712,Phone + WhatsApp,Denco Home And Property Lmtd,Abuja,"Wuse 2, Amino Kano, Abuja, Nigerian",,https://nigeriapropertycentre.com/agents/denco-home-and-property-lmtd-187393,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0863,+2349025198716,09025198716,Phone,Denco Home And Property Lmtd,Abuja,"Wuse 2, Amino Kano, Abuja, Nigerian",,https://nigeriapropertycentre.com/agents/denco-home-and-property-lmtd-187393,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0864,+2348035900476,08035900476,Phone,Deo Dixon Properties,Abuja,"Abuja, Fct - Abuja, Nigeria Blackberry PIN 2B5F483A",,https://nigeriapropertycentre.com/agents/deo-dixon-properties-12614,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0865,+2348050986186,08050986186,Phone,Deo Dixon Properties,Abuja,"Abuja, Fct - Abuja, Nigeria Blackberry PIN 2B5F483A",,https://nigeriapropertycentre.com/agents/deo-dixon-properties-12614,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0866,+2347064877255,07064877255,Phone,Dependable Magnificent Interior Construction And Property's Limited,Abuja,"Agwan Fulani Pgc Estate., Jikwoyi, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/dependable-magnificent-interior-construction-and-propertys-limited-240412,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0867,+2348024678281,08024678281,Phone + WhatsApp,Dependable Magnificent Interior Construction And Property's Limited,Abuja,"Agwan Fulani Pgc Estate., Jikwoyi, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/dependable-magnificent-interior-construction-and-propertys-limited-240412,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0868,+2347055542562,07055542562,Phone + WhatsApp,Dera The-realtor,Abuja,"3rd Floor, Goldcrest Plaza, Beside Mega Chicken Ikota First Gate. Lekki, Lagos, Nigeria, Nigerian, Lagos, Nigeria Blackberry PIN +2348103071434",,https://nigeriapropertycentre.com/agents/dera-the-realtor-154571,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0869,+2348103071434,08103071434,Phone,Dera The-realtor,Abuja,"3rd Floor, Goldcrest Plaza, Beside Mega Chicken Ikota First Gate. Lekki, Lagos, Nigeria, Nigerian, Lagos, Nigeria Blackberry PIN +2348103071434",,https://nigeriapropertycentre.com/agents/dera-the-realtor-154571,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0870,+2348030567975,08030567975,Phone + WhatsApp,Dessy4naijaproperties,Abuja,"Lekki /abuja, Lagos/abuja, Nigeria",,https://nigeriapropertycentre.com/agents/dessy4naijaproperties-44107,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0871,+2348071258689,08071258689,Phone,Dessy4naijaproperties,Abuja,"Lekki /abuja, Lagos/abuja, Nigeria",,https://nigeriapropertycentre.com/agents/dessy4naijaproperties-44107,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0872,+2347032122947,07032122947,Phone + WhatsApp,Dft Propertypro Ltd.,Abuja,"Block D2 Suite 235 Hfp Shopping Complex, Abraham Adesanya, Eti-osa Local Government Area, Lagos State, Nigeria",,https://nigeriapropertycentre.com/agents/dft-propertypro-ltd-188847,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0873,+2348023549894,08023549894,Phone,Dft Propertypro Ltd.,Abuja,"Block D2 Suite 235 Hfp Shopping Complex, Abraham Adesanya, Eti-osa Local Government Area, Lagos State, Nigeria",,https://nigeriapropertycentre.com/agents/dft-propertypro-ltd-188847,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0874,+2347032478979,07032478979,Phone,Diamond Aisle Nig. Ltd,Abuja,"Wuse Zone 6., Garki, Wuse, Maitama, Asokoro, Jabi, Apo., Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/diamond-aisle-nig-ltd-66858,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0875,+2348022579455,08022579455,Phone,Diamond Aisle Nig. Ltd,Abuja,"Wuse Zone 6., Garki, Wuse, Maitama, Asokoro, Jabi, Apo., Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/diamond-aisle-nig-ltd-66858,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0876,+2348069072702,08069072702,Phone + WhatsApp,Diamond Aisle Nig. Ltd,Abuja,"Wuse Zone 6., Garki, Wuse, Maitama, Asokoro, Jabi, Apo., Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/diamond-aisle-nig-ltd-66858,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0877,+2348058211390,08058211390,Phone,Diamond Realtors,Abuja,"11 444crescent, Citec Estate Gwarinpa Abuja, Gwarinpa, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/diamond-realtors-69099,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0878,+2349015770185,09015770185,Phone + WhatsApp,Diamond Realtors,Abuja,"11 444crescent, Citec Estate Gwarinpa Abuja, Gwarinpa, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/diamond-realtors-69099,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0879,+2348066824448,08066824448,Phone + WhatsApp,Didie's Solutions | Hoods Prolifics Ltd,Abuja,"Wuse 2, Abuja, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/didies-solutions-119761 | https://nigeriapropertycentre.com/agents/hoods-prolifics-ltd-27981,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0880,+2348172867955,08172867955,Phone,Didie's Solutions | Hoods Prolifics Ltd,Abuja,"Wuse 2, Abuja, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/didies-solutions-119761 | https://nigeriapropertycentre.com/agents/hoods-prolifics-ltd-27981,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0881,+2347060592446,07060592446,Phone,Dis Realty 360,Abuja,"3rd Floor, Opic Building, Ibara, Abeokuta, Ogun, Nigeria",,https://nigeriapropertycentre.com/agents/dis-realty-360-86057,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0882,+2349013020302,09013020302,Phone + WhatsApp,Dis Realty 360,Abuja,"3rd Floor, Opic Building, Ibara, Abeokuta, Ogun, Nigeria",,https://nigeriapropertycentre.com/agents/dis-realty-360-86057,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0883,+2348110898836,08110898836,Phone + WhatsApp,Dittoholaris Limited,Abuja,"Plot 950, Zone A7 House T/2/50 No Und St., Wuse 2, Fct, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/dittoholaris-limited-145124,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0884,+2349065804186,09065804186,Phone,Diva's Venture,Abuja,"1 Gnassingbe Eyedema Street Asokoro Abuja, Nigeria, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/divas-venture-189928,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0885,+2349124805836,09124805836,Phone + WhatsApp,Diva's Venture,Abuja,"1 Gnassingbe Eyedema Street Asokoro Abuja, Nigeria, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/divas-venture-189928,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0886,+2347017508248,07017508248,Phone,Divineglo Properties Ltd.,Abuja,"3rd Floor Lagos House, Ralph Shodeinde Street Central Business District, Abuja., Central Business Area, Abuja., Nigeria",,https://nigeriapropertycentre.com/agents/divineglo-properties-ltd-179998,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0887,+2347081080769,07081080769,Phone + WhatsApp,Divineglo Properties Ltd.,Abuja,"3rd Floor Lagos House, Ralph Shodeinde Street Central Business District, Abuja., Central Business Area, Abuja., Nigeria",,https://nigeriapropertycentre.com/agents/divineglo-properties-ltd-179998,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0888,+2347061664211,07061664211,Phone,Doa Minolta,Abuja,,,https://nigeriapropertycentre.com/agents/doa-minolta-178734,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0889,+2348032143164,08032143164,Phone + WhatsApp,Doa Minolta,Abuja,,,https://nigeriapropertycentre.com/agents/doa-minolta-178734,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0890,+2347067816601,07067816601,Phone + WhatsApp,Domain Shelters Limited,Abuja,"Plot 889 Victor Morris Street Mabushi Abuja, Behind Ministry Of Works And Housing, Mabushi, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/domain-shelters-limited-87152,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0891,+2349027330580,09027330580,Phone,Domain Shelters Limited,Abuja,"Plot 889 Victor Morris Street Mabushi Abuja, Behind Ministry Of Works And Housing, Mabushi, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/domain-shelters-limited-87152,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0892,+2348023920554,08023920554,Phone + WhatsApp,Don-zikky Global Services,Abuja,"Block C Suite 38 By Iyana Ejigbo Shopping Complex Along Ejigbo Ikotun Rd By Iyana Ejigbo B.stop, Ejigbo, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/don-zikky-global-services-20945,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0893,+2348147047796,08147047796,Phone,Don-zikky Global Services,Abuja,"Block C Suite 38 By Iyana Ejigbo Shopping Complex Along Ejigbo Ikotun Rd By Iyana Ejigbo B.stop, Ejigbo, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/don-zikky-global-services-20945,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0894,+2349033810563,09033810563,Phone,Dpac Realty,Abuja,"Dpac Realty, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/dpac-realty-90143,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0895,+2349035777077,09035777077,Phone + WhatsApp,Dpac Realty,Abuja,"Dpac Realty, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/dpac-realty-90143,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0896,+2347088395886,07088395886,Phone + WhatsApp,Dpositive Property Management,Abuja,"Chevron Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/dpositive-property-management-150163,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0897,+2348028714082,08028714082,Phone + WhatsApp,Dsams Homes Limited,Abuja,"B218, Zitel Plaza, 227 Pow Mafemi Crescent, Utako, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/dsams-homes-limited-237798,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0898,+2347037773534,07037773534,Phone + WhatsApp,Dunhill Deluxe Homes Limited,Abuja,"Block 12 House 6 Crossriver Street Garki, Abuja, Federal Capital Territory, Nigeria",,https://nigeriapropertycentre.com/agents/dunhill-deluxe-homes-limited-45521,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0899,+2349119552109,09119552109,Phone,Dunhill Deluxe Homes Limited,Abuja,"Block 12 House 6 Crossriver Street Garki, Abuja, Federal Capital Territory, Nigeria",,https://nigeriapropertycentre.com/agents/dunhill-deluxe-homes-limited-45521,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0900,+2348035878480,08035878480,Phone + WhatsApp,Eastwood Properties,Abuja,"Kampala Street Wuse 2, Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/eastwood-properties-56223,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
