contact_id,phone_e164,phone_local,contact_type,agent_company,market_states,office_address,website,npc_profile_url,extraction_date,verification_note
NPC-0627,+2348033090703,08033090703,Phone,Rehoboth Lands And Homes,Rivers,"1c Ahoada Road, Rumuibekwe Estate, Port Harcourt, Rivers, Nigeria",,https://nigeriapropertycentre.com/agents/rehoboth-lands-and-homes-154059,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0628,+2348027646811,08027646811,WhatsApp,Apex Structures,Abuja,"3rd Ab. Gwarinpa, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/apex-structures-24182,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0629,+2348035130099,08035130099,Phone + WhatsApp,Rosemary Ohwo Realty,Rivers,"No 11,rd 3 Eliminigwe Housing Estate, Elelenwo, Rivers, Nigeria",,https://nigeriapropertycentre.com/agents/rosemary-ohwo-realty-159552,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0630,+2348064587655,08064587655,Phone,Apexselect Properties,Abuja,"4, Agnes Street, Back Of Shinning Star School, 2/2, Kubwa, Abuja, Nigerian, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/apexselect-properties-75687,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0631,+2348035798578,08035798578,Phone + WhatsApp,Salis Ventilated Homes Ltd,Rivers,"No. 4 Gashua Close, Area 8 Garki, Abuja, Amac, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/salis-ventilated-homes-ltd-111211,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0632,+2348114985270,08114985270,Phone + WhatsApp,Apexselect Properties,Abuja,"4, Agnes Street, Back Of Shinning Star School, 2/2, Kubwa, Abuja, Nigerian, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/apexselect-properties-75687,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0633,+2348095224590,08095224590,Phone,Salis Ventilated Homes Ltd,Rivers,"No. 4 Gashua Close, Area 8 Garki, Abuja, Amac, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/salis-ventilated-homes-ltd-111211,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0634,+2347012087425,07012087425,Phone + WhatsApp,Aradu Apartment,Abuja,"Kwali Close, Area 8 Garki, Fct Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/aradu-apartment-161486,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0635,+2348030971843,08030971843,Phone,Success Property Managers,Rivers,"Police Park,by Afikpo Street M. 1 Diobu, Portharcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/success-property-managers-60157,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0636,+2349039784543,09039784543,Phone,Aradu Apartment,Abuja,"Kwali Close, Area 8 Garki, Fct Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/aradu-apartment-161486,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0637,+2349017549855,09017549855,Phone + WhatsApp,Success Property Managers,Rivers,"Police Park,by Afikpo Street M. 1 Diobu, Portharcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/success-property-managers-60157,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0638,+2347069442807,07069442807,Phone,Arc&g Real Estate And Investment Limited,Abuja,"Sc3 Sparkle Plaza Off 1st Avenue, Gwarinpa, 1st Avenue, Nigeria",,https://nigeriapropertycentre.com/agents/arcg-real-estate-and-investment-limited-136958,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0639,+2349167096239,09167096239,Phone,Success Property Managers,Rivers,"Police Park,by Afikpo Street M. 1 Diobu, Portharcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/success-property-managers-60157,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0640,+2349053240307,09053240307,Phone,Arc&g Real Estate And Investment Limited,Abuja,"Sc3 Sparkle Plaza Off 1st Avenue, Gwarinpa, 1st Avenue, Nigeria",,https://nigeriapropertycentre.com/agents/arcg-real-estate-and-investment-limited-136958,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0641,+2347033714272,07033714272,Phone + WhatsApp,Temitope Global Team Services,Rivers,"Suite B23 Primal Tek Plaza Akowonjo Round About, Akowonjo Dopemu, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/temitope-global-team-services-36286,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0642,+2349059561479,09059561479,Phone + WhatsApp,Arc&g Real Estate And Investment Limited,Abuja,"Sc3 Sparkle Plaza Off 1st Avenue, Gwarinpa, 1st Avenue, Nigeria",,https://nigeriapropertycentre.com/agents/arcg-real-estate-and-investment-limited-136958,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0643,+2347088970460,07088970460,Phone,Temitope Global Team Services,Rivers,"Suite B23 Primal Tek Plaza Akowonjo Round About, Akowonjo Dopemu, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/temitope-global-team-services-36286,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0644,+2347068709979,07068709979,Phone,Arofred Resources Int Ltd,Abuja,"Igando-oloja, Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/arofred-resources-int-ltd-45897,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0645,+2348148772152,08148772152,Phone,Temitope Global Team Services,Rivers,"Suite B23 Primal Tek Plaza Akowonjo Round About, Akowonjo Dopemu, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/temitope-global-team-services-36286,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0646,+2348124897424,08124897424,Phone + WhatsApp,Arofred Resources Int Ltd,Abuja,"Igando-oloja, Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/arofred-resources-int-ltd-45897,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0647,+2348076902396,08076902396,Phone + WhatsApp,Temosh Global Properties Ltd,Rivers,"Goldcrest Plaza , 3rd Floor , Beside Megachicken , Ikota First Gate Lekki, Lagos, Nigeria, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/temosh-global-properties-ltd-160495,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0648,+2348028879056,08028879056,Phone,Asfranz Nig Ltd,Abuja,"No1 Carlcon Street, Opp Next Cash And Carry Jahi, Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/asfranz-nig-ltd-99989,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0649,+2348063691516,08063691516,Phone + WhatsApp,Terence Akujuobi Consulting,Rivers,"No. 61b Aba Road , Port Harcourt , Rivers, Nigeria",,https://nigeriapropertycentre.com/agents/terence-akujuobi-consulting-215840,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0650,+2348032002691,08032002691,Phone + WhatsApp,Asfranz Nig Ltd,Abuja,"No1 Carlcon Street, Opp Next Cash And Carry Jahi, Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/asfranz-nig-ltd-99989,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
