contact_id,phone_e164,phone_local,contact_type,agent_company,market_states,office_address,website,npc_profile_url,extraction_date,verification_note
NPC-0826,+2348089306379,08089306379,Phone + WhatsApp,Comrade Villa Estate Ltd,Abuja,"Bamanga Tukur Street, Gudu, Fct-abuja, Nigeria",,https://nigeriapropertycentre.com/agents/comrade-villa-estate-ltd-189082,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0827,+2348130747340,08130747340,WhatsApp,Cribcompass,Abuja,"Suite J147 Ikota Shopping Complex, Ajah, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/cribcompass-14909,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0828,+2349153888916,09153888916,Phone,Cribcompass,Abuja,"Suite J147 Ikota Shopping Complex, Ajah, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/cribcompass-14909,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0829,+2348031845936,08031845936,Phone + WhatsApp,Cross Road Realtors | Sentreal,Abuja,"By Orange Garden, Piwoyi Zone B, Airport Road., Piwoyi, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/cross-road-realtors-103980 | https://nigeriapropertycentre.com/agents/sentreal-242047,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0830,+2349015833353,09015833353,Phone + WhatsApp,Crystalviewproperty Ltd,Abuja,"Julius Nyerere, Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/crystalviewproperty-ltd-198980,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0831,+2348135530960,08135530960,Phone,Csk Hospitality Ltd.,Abuja,,,https://nigeriapropertycentre.com/agents/csk-hospitality-ltd-206259,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0832,+2348165445069,08165445069,Phone + WhatsApp,D' I-brose Properties Limited,Abuja,"Plot 172a Golden Spring Estate Und St. Galadimawa Area, Galadimawa, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/d-i-brose-properties-limited-148913,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0833,+2348168498885,08168498885,Phone + WhatsApp,D'dons Homes,Abuja,"Behind Efab Estate Lokogoma, Lokogoma Abuja, Anuja, Nigeria Blackberry PIN 900107",,https://nigeriapropertycentre.com/agents/ddons-homes-229510,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0834,+2348060809349,08060809349,Phone + WhatsApp,D'lord Maseli & Partners,Abuja,"53 Mambolo Street Wuse Zone 2 Abuja, Wuse Zone 2, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/dlord-maseli-partners-220576,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0835,+2349038023193,09038023193,Phone,D'lord Maseli & Partners,Abuja,"53 Mambolo Street Wuse Zone 2 Abuja, Wuse Zone 2, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/dlord-maseli-partners-220576,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0836,+2347064924814,07064924814,Phone,Dalton Real Estate Consult Ltd,Abuja,"Suite 3, Cowries Court 2, Von Road, Lugbe Airport Road, Abuja, Lugbe, Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/dalton-real-estate-consult-ltd-171641,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0837,+2348128911000,08128911000,Phone + WhatsApp,Dalton Real Estate Consult Ltd,Abuja,"Suite 3, Cowries Court 2, Von Road, Lugbe Airport Road, Abuja, Lugbe, Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/dalton-real-estate-consult-ltd-171641,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0838,+2347060536878,07060536878,Phone,Dan J And Son Property Manager But,Abuja,"Lokogoma District Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/dan-j-and-son-property-manager-but-171986,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0839,+2348081720085,08081720085,Phone + WhatsApp,Dan J And Son Property Manager But,Abuja,"Lokogoma District Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/dan-j-and-son-property-manager-but-171986,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0840,+2348117607461,08117607461,Phone + WhatsApp,Danadel Solutions Ltd,Abuja,"19, Ogundana Street, Allen Avenue, Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/danadel-solutions-ltd-64498,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0841,+2347038003550,07038003550,Phone + WhatsApp,Danbell Properties Nigeria Limited,Abuja,"Fcda Owners Occupier, Kubwa, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/danbell-properties-nigeria-limited-154351,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0842,+2349035691738,09035691738,Phone,Danbell Properties Nigeria Limited,Abuja,"Fcda Owners Occupier, Kubwa, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/danbell-properties-nigeria-limited-154351,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0843,+2348061617176,08061617176,Phone + WhatsApp,Daniel Ekezie & Partners,Abuja,"Garki, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/daniel-ekezie-partners-82669,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0844,+2348036672569,08036672569,Phone,Dannly Remca Consult,Abuja,"Gwarinpa, Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/dannly-remca-consult-116303,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0845,+2348078203670,08078203670,Phone + WhatsApp,Dannly Remca Consult,Abuja,"Gwarinpa, Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/dannly-remca-consult-116303,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0846,+2348101249727,08101249727,Phone + WhatsApp,Danobis Properties & Project Ltd,Abuja,"No 36 Ajose Adeogun Street,utako,abuja., Utako, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/danobis-properties-project-ltd-241019,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0847,+2348133448855,08133448855,Phone + WhatsApp,Dante Consult,Abuja,"House 17 Peculiar Estate, Lokogoma, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/dante-consult-102659,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0848,+2347048186088,07048186088,Phone + WhatsApp,David Landsjotter,Abuja,"Plot 475, Utako District, Utako, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/david-landsjotter-220952,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0849,+2348156632817,08156632817,Phone,David Landsjotter,Abuja,"Plot 475, Utako District, Utako, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/david-landsjotter-220952,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0850,+2349035137760,09035137760,Phone + WhatsApp,De Itj Realty Company,Abuja,"Kamal Shasi, Agungi, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/de-itj-realty-company-150988,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
