contact_id,phone_e164,phone_local,contact_type,agent_company,market_states,office_address,website,npc_profile_url,extraction_date,verification_note
NPC-0761,+2349165122937,09165122937,Phone,Builtor Agency,Abuja,"Bello Kirfi Crescent, Idu, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/builtor-agency-237287,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0762,+2347067724167,07067724167,Phone,Burivistapropertyconsultant,Abuja,"Sunnyvale, Lokogoma, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/burivistapropertyconsultant-133479,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0763,+2348122269104,08122269104,Phone + WhatsApp,Burivistapropertyconsultant,Abuja,"Sunnyvale, Lokogoma, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/burivistapropertyconsultant-133479,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0764,+2347072504279,07072504279,Phone,Bwp Shortlets,Abuja,"B79 Wisdom Estate, Lugbe, Fct Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bwp-shortlets-185855,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0765,+2349039295552,09039295552,Phone + WhatsApp,Bwp Shortlets,Abuja,"B79 Wisdom Estate, Lugbe, Fct Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/bwp-shortlets-185855,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0766,+2349021342225,09021342225,Phone + WhatsApp,C'est Moi Virtual Assistance,Abuja,"Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/cest-moi-virtual-assistance-235709,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0767,+2348061370291,08061370291,Phone + WhatsApp,Cadit Properties,Abuja,"Port Harcourt, Rivers, Nigeria",,https://nigeriapropertycentre.com/agents/cadit-properties-194036,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0768,+2347035954626,07035954626,Phone,Caleb Gaadi Consulting,Abuja,"Wole Olanipekun, Abuja, F.c.t, Nigeria",,https://nigeriapropertycentre.com/agents/caleb-gaadi-consulting-202000,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0769,+2349095078303,09095078303,Phone + WhatsApp,Caleb Gaadi Consulting,Abuja,"Wole Olanipekun, Abuja, F.c.t, Nigeria",,https://nigeriapropertycentre.com/agents/caleb-gaadi-consulting-202000,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0770,+2347013476226,07013476226,Phone,Calla Real Estate Services,Abuja,"2 Usman O. Jibrin Street , Guzape, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/calla-real-estate-services-98851,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0771,+2348034846802,08034846802,WhatsApp,Calla Real Estate Services,Abuja,"2 Usman O. Jibrin Street , Guzape, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/calla-real-estate-services-98851,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0772,+2348064376383,08064376383,Phone,Calla Real Estate Services,Abuja,"2 Usman O. Jibrin Street , Guzape, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/calla-real-estate-services-98851,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0773,+2347030272016,07030272016,Phone + WhatsApp,Calm Property Managers Enterprises,Abuja,"B Drive Frsc Estate, Lokogoma, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/calm-property-managers-enterprises-226308,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0774,+2349076760222,09076760222,Phone,Calm Property Managers Enterprises,Abuja,"B Drive Frsc Estate, Lokogoma, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/calm-property-managers-enterprises-226308,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0775,+2347039813698,07039813698,Phone + WhatsApp,Cammy Integrated Services Ltd,Abuja,"House 6 Delta Close Off Peace Avenue Lugbe, Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/cammy-integrated-services-ltd-151803,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0776,+2348085012701,08085012701,Phone,Cammy Integrated Services Ltd,Abuja,"House 6 Delta Close Off Peace Avenue Lugbe, Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/cammy-integrated-services-ltd-151803,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0777,+2347056003569,07056003569,Phone,Campeones Enterprise Ltd,Abuja,"Number 6 M.a. Sanusi Street, Foreign Affairs Qtrs., Gwarinpa, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/campeones-enterprise-ltd-98410,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0778,+2348063433835,08063433835,Phone + WhatsApp,Campeones Enterprise Ltd,Abuja,"Number 6 M.a. Sanusi Street, Foreign Affairs Qtrs., Gwarinpa, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/campeones-enterprise-ltd-98410,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0779,+2348028890227,08028890227,Phone,Capri Homes,Abuja,"Suite 4, Shopping Centre, Jakande Estate, Oke Afa, Isolo, Ejigbo Lcda, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/capri-homes-2741,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0780,+2348033071220,08033071220,Phone + WhatsApp,Capri Homes,Abuja,"Suite 4, Shopping Centre, Jakande Estate, Oke Afa, Isolo, Ejigbo Lcda, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/capri-homes-2741,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0781,+2348094466089,08094466089,Phone + WhatsApp,Casana Hill Ltd,Abuja,"4 Oyo Street, Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/casana-hill-ltd-159378,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0782,+2348060774540,08060774540,Phone + WhatsApp,Casarock Limited,Abuja,"Jabi, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/casarock-limited-166169,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0783,+2348130006860,08130006860,Phone + WhatsApp,Castle & Condos Homes Limited,Abuja,"No 4, Patrick Bokkor Crescent Street, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/castle-condos-homes-limited-157209,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0784,+2348142320958,08142320958,Phone + WhatsApp,Castlegeen Limited,Abuja,"Mkk Plaza Jabi, Jabi, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/castlegeen-limited-68459,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0785,+2348131205410,08131205410,Phone,Caviar Living Realty,Abuja,"4 Thambo Mbeko Close, Asokoro, Abuja., Galadimawa, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/caviar-living-realty-146861,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0786,+2348180251971,08180251971,Phone + WhatsApp,Caviar Living Realty,Abuja,"4 Thambo Mbeko Close, Asokoro, Abuja., Galadimawa, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/caviar-living-realty-146861,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0787,+2347062967596,07062967596,Phone + WhatsApp,Cedarhill Properties Ltd,Abuja,"Katampe Extension, Abuja, Federal Capital Territory, Nigeria",,https://nigeriapropertycentre.com/agents/cedarhill-properties-ltd-84708,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0788,+2348060614897,08060614897,Phone,Ceemeony | Sure Realty,Abuja,"Olusegun Obansanjo, Wuye, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/ceemeony-152812 | https://nigeriapropertycentre.com/agents/sure-realty-160493,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0789,+2347061824051,07061824051,Phone + WhatsApp,Cephas Brawn Services Limited (cbsl),Abuja,"4 Ahmed Joda Street, Kado Abuja., Kado, Fct Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/cephas-brawn-services-limited-cbsl-30276,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0790,+2349023934086,09023934086,Phone,Cephas Brawn Services Limited (cbsl),Abuja,"4 Ahmed Joda Street, Kado Abuja., Kado, Fct Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/cephas-brawn-services-limited-cbsl-30276,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0791,+2347034579922,07034579922,Phone + WhatsApp,Cgs Consolidated Ventures,Abuja,"House B30, Rockview Estate,, Apo, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/cgs-consolidated-ventures-109770,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0792,+2347041800436,07041800436,Phone,Cgs Consolidated Ventures,Abuja,"House B30, Rockview Estate,, Apo, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/cgs-consolidated-ventures-109770,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0793,+2348150911714,08150911714,Phone,Cgs Consolidated Ventures,Abuja,"House B30, Rockview Estate,, Apo, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/cgs-consolidated-ventures-109770,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0794,+2348024200080,08024200080,Phone,Chaman Law Firm,Abuja,"115, Awolowo Way By Allen Bus Stop, Ikeja, Lagos, Nigeria Blackberry PIN 08065553671",,https://nigeriapropertycentre.com/agents/chaman-law-firm-74534,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0795,+2348064722292,08064722292,Phone + WhatsApp,Chaman Law Firm,Abuja,"115, Awolowo Way By Allen Bus Stop, Ikeja, Lagos, Nigeria Blackberry PIN 08065553671",,https://nigeriapropertycentre.com/agents/chaman-law-firm-74534,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0796,+2348065553671,08065553671,Phone,Chaman Law Firm,Abuja,"115, Awolowo Way By Allen Bus Stop, Ikeja, Lagos, Nigeria Blackberry PIN 08065553671",,https://nigeriapropertycentre.com/agents/chaman-law-firm-74534,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0797,+2348096888818,08096888818,Phone,Chaman Law Firm,Abuja,"115, Awolowo Way By Allen Bus Stop, Ikeja, Lagos, Nigeria Blackberry PIN 08065553671",,https://nigeriapropertycentre.com/agents/chaman-law-firm-74534,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0798,+2348033497183,08033497183,Phone + WhatsApp,Champion Realtor,Abuja,"Herbert Maucalay Street, Wuse Zone 6, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/champion-realtor-173038,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0799,+2348121362465,08121362465,Phone + WhatsApp,Charity And Associates,Abuja,"Printing Road ,sabo Tasha, Aninri, Enugu, Nigeria",,https://nigeriapropertycentre.com/agents/charity-and-associates-108266,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0800,+2348163569297,08163569297,Phone,Charity And Associates,Abuja,"Printing Road ,sabo Tasha, Aninri, Enugu, Nigeria",,https://nigeriapropertycentre.com/agents/charity-and-associates-108266,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
