contact_id,phone_e164,phone_local,contact_type,agent_company,market_states,office_address,website,npc_profile_url,extraction_date,verification_note
NPC-0115,+2349129369421,09129369421,Phone,Detail Surveyors And Development Company Ltd,Edo,"No 10 Useni Olanite Street., Ipaja Ayobo, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/detail-surveyors-and-development-company-ltd-72190,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0116,+2347062746651,07062746651,Phone + WhatsApp,Big River Properties And Logistics,Rivers,"Plot 1, Block 128, Poly Star Building, Lekki Phase 1, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/big-river-properties-and-logistics-109740,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0117,+2348111909439,08111909439,Phone,Happyland Homes And Properties Limited,"Abia, Cross River, Delta, Edo, Enugu","3 Olorunlambe, Abijo, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/happyland-homes-and-properties-limited-204739,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0118,+2347062527376,07062527376,Phone + WhatsApp,Ikopbo Udoita & Associates,"Abuja, Akwa Ibom","G2, Citec, Mbora, Fct, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/ikopbo-udoita-associates-210887,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0119,+2347065941338,07065941338,Phone + WhatsApp,Ab Homes & Properties,Abuja,"Aki Cube Mall Gwarinpa 3rd Avenue, Fct, Abuja. Blackberry PIN NILL",,https://nigeriapropertycentre.com/agents/ab-homes-properties-148617,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0120,+2348128211796,08128211796,Phone,Comfort Homes And Properties Ltd.,"Abuja, Delta, Ondo","12, Beach Road Gra Ikorodu, Ikorodu, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/comfort-homes-and-properties-ltd-20344,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0121,+2349011405446,09011405446,Phone,Homegate Properties Limited,"Abuja, Ekiti","11 Kaura Namada Street Off Faskari Area 3., Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/homegate-properties-limited-241511,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0122,+2349053964068,09053964068,Phone,Diya Fatimilehin & Co.,Kaduna,"Property Plaza, 237b, Muri Okunola Street, Victoria Island, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/diya-fatimilehin-co-50573,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0123,+2348064742752,08064742752,Phone + WhatsApp,Chikwendu & Partners,Enugu,"Plot 442, Rita Ekwueme Street, New Gra, Enugu, Nigeria",,https://nigeriapropertycentre.com/agents/chikwendu-partners-60320,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0124,+2348101829037,08101829037,Phone,Chrisp Ventures Limited,Imo,"82, Kudirat Abiola Way, Oregun, Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/chrisp-ventures-limited-17682,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0125,+2348124566572,08124566572,Phone,Gui Integrated Concept Limited,"Abuja, Anambra","Block 1 Flat 1, Bright Star, Ojota, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/gui-integrated-concept-limited-28236,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0126,+2348083900102,08083900102,Phone,Ben Wealth Properties,Delta,"Olalekan Olaniyan, Egbeda, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/ben-wealth-properties-124524,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0127,+2348133674604,08133674604,Phone + WhatsApp,Homeland Prestige Ltd,Abia,"Umugasi Aba, Owaza Aba, Abia State, Nigeria",,https://nigeriapropertycentre.com/agents/homeland-prestige-ltd-241928,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0128,+2348062610443,08062610443,Phone + WhatsApp,Divine Grace Realtors,Edo,"Agungi, Agungi, Lagos, Nigerian",,https://nigeriapropertycentre.com/agents/divine-grace-realtors-37240,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0129,+2349053609728,09053609728,Phone,Big River Properties And Logistics,Rivers,"Plot 1, Block 128, Poly Star Building, Lekki Phase 1, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/big-river-properties-and-logistics-109740,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0130,+2348036216829,08036216829,Phone + WhatsApp,Heights Of Splendour Ltd,"Abuja, Cross River, Rivers","N0 12, Nwankwo Ibusah, Ado Road, Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/heights-of-splendour-ltd-59177,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0131,+2348050620987,08050620987,Phone,Ikopbo Udoita & Associates,"Abuja, Akwa Ibom","G2, Citec, Mbora, Fct, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/ikopbo-udoita-associates-210887,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0132,+2349029712777,09029712777,Phone,Ab Homes & Properties,Abuja,"Aki Cube Mall Gwarinpa 3rd Avenue, Fct, Abuja. Blackberry PIN NILL",,https://nigeriapropertycentre.com/agents/ab-homes-properties-148617,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0133,+2347017942187,07017942187,WhatsApp,Dunis Space & Realty Ltd,Ondo,"No 16, Gurara Street Aldenco Estate, Galadimawa, Fct, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/dunis-space-realty-ltd-241451,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0134,+2349139200887,09139200887,Phone + WhatsApp,Homegate Properties Limited,"Abuja, Ekiti","11 Kaura Namada Street Off Faskari Area 3., Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/homegate-properties-limited-241511,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0135,+2349154094444,09154094444,Phone + WhatsApp,Diya Fatimilehin & Co.,Kaduna,"Property Plaza, 237b, Muri Okunola Street, Victoria Island, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/diya-fatimilehin-co-50573,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0136,+2348058335252,08058335252,Phone,Continental Properties,Enugu,"3,kayode Otitoju Street, Lekki Scheme 1., Lagos Island, Lagos State, Nigeria Blackberry PIN 2BC59E09",,https://nigeriapropertycentre.com/agents/continental-properties-17687,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0137,+2349097926817,09097926817,WhatsApp,Chrisp Ventures Limited,Imo,"82, Kudirat Abiola Way, Oregun, Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/chrisp-ventures-limited-17682,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0138,+2349053660494,09053660494,Phone,Gui Integrated Concept Limited,"Abuja, Anambra","Block 1 Flat 1, Bright Star, Ojota, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/gui-integrated-concept-limited-28236,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0139,+2348147817260,08147817260,Phone + WhatsApp,Ben Wealth Properties,Delta,"Olalekan Olaniyan, Egbeda, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/ben-wealth-properties-124524,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0140,+2349075646040,09075646040,Phone,Homeland Prestige Ltd,Abia,"Umugasi Aba, Owaza Aba, Abia State, Nigeria",,https://nigeriapropertycentre.com/agents/homeland-prestige-ltd-241928,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0141,+2348033750211,08033750211,Phone + WhatsApp,Eduu Brand Resource,Edo,"78 New Lagos Road, Benin City, Edo, Nigeria",,https://nigeriapropertycentre.com/agents/eduu-brand-resource-65094,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0142,+2348177766119,08177766119,Phone,Bluehedge Realtors,Rivers,"Plot 77b, Woji Road, Gra Phase 2, Port Harcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/bluehedge-realtors-105982,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0143,+2348129971339,08129971339,Phone,Heights Of Splendour Ltd,"Abuja, Cross River, Rivers","N0 12, Nwankwo Ibusah, Ado Road, Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/heights-of-splendour-ltd-59177,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0144,+2348036411790,08036411790,Phone + WhatsApp,Innosinach Properties,"Abia, Abuja, Akwa Ibom, Delta, Enugu, Imo, Rivers","No 8 Joseph Avenue Sangotedo Lagos State, Ajah Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/innosinach-properties-132981,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0145,+2348060951969,08060951969,Phone + WhatsApp,Abbalux Global Realty Ltd,Abuja,"C20 Grosvenor Gate Estate, Apo Wumba, Wumba District (apo), Abuja, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/abbalux-global-realty-ltd-188755,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0146,+2347030175992,07030175992,Phone,Dunis Space & Realty Ltd,Ondo,"No 16, Gurara Street Aldenco Estate, Galadimawa, Fct, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/dunis-space-realty-ltd-241451,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0147,+2347076888085,07076888085,Phone + WhatsApp,Kerantol Limited,"Abuja, Edo, Ekiti","6, Al Street, Abule Akasolori, Ikorodu, Lagos, Ikorodu, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/kerantol-limited-105271,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0148,+2347065477787,07065477787,Phone + WhatsApp,Jenic Real Estate,"Abuja, Kaduna","32, Omomo Street, Ifako, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/jenic-real-estate-31605,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0149,+2348131180469,08131180469,Phone,Continental Properties,Enugu,"3,kayode Otitoju Street, Lekki Scheme 1., Lagos Island, Lagos State, Nigeria Blackberry PIN 2BC59E09",,https://nigeriapropertycentre.com/agents/continental-properties-17687,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0150,+2347033739952,07033739952,Phone + WhatsApp,Ciza Homes And Property Investment Limited.,Imo,"Owerri, Imo, Nigeria",,https://nigeriapropertycentre.com/agents/ciza-homes-and-property-investment-limited-70941,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
