contact_id,phone_e164,phone_local,contact_type,agent_company,market_states,office_address,website,npc_profile_url,extraction_date,verification_note
NPC-0316,+2348064620945,08064620945,Phone + WhatsApp,Tonia Evergreen Properties,"Abia, Abuja, Akwa Ibom, Anambra, Delta, Edo, Enugu, Imo, Rivers","No 1 Adewale Adedeji Oke Afa Lagos, Isolo, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/tonia-evergreen-properties-166273,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0317,+2347068568096,07068568096,Phone,Abuja Property Governor Ltd,Abuja,"House No. 1, Flat 3, Durban Street, Wuse 2, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/abuja-property-governor-ltd-202683,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0318,+2348064746914,08064746914,Phone,Laprenge Global Resources,Ondo,"21, Prince Adelowo Adedeji Street Off Admiralty Way, Lekki Lagos, Lekki Phase 1, Lagos State, Nigeria",,https://nigeriapropertycentre.com/agents/laprenge-global-resources-124938,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0319,+2348023035202,08023035202,Phone + WhatsApp,Location 3 Properties,"Abuja, Delta, Edo, Enugu, Ondo","Suite H215 Ikota Shopping Complex, Vgc., Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/location-3-properties-135481,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0320,+2348064586718,08064586718,Phone + WhatsApp,Izunwa Ideal Global Investment Limited,Imo,"15 Kunle Abraham, Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/izunwa-ideal-global-investment-limited-122408,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0321,+2347069320829,07069320829,Phone,Rosiemay Homes And Properties Ventures. Rc 3762376,"Abuja, Anambra, Delta, Edo, Enugu","No 24 Bakery Street, Shapati Town,ibeju Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/rosiemay-homes-and-properties-ventures-rc-3762376-83141,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0322,+2347086929992,07086929992,Phone + WhatsApp,Effot Nigeria Ltd,Delta,"9 Cassidy Junior Crescent, Asaba, Delta, Nigeria",,https://nigeriapropertycentre.com/agents/effot-nigeria-ltd-26052,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0323,+2348074037150,08074037150,Phone,Swift Concept Realtors,"Abia, Delta, Enugu","K48 Lekki Epe Expressway Sangotedo Ajah, Sangotedo Ajah Lagos, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/swift-concept-realtors-65922,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0324,+2349021167173,09021167173,Phone,Frigum Property,Edo,"Obe Sapele Road Benin City, Benin City, Edo, Nigeria",,https://nigeriapropertycentre.com/agents/frigum-property-115159,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0325,+2348114669367,08114669367,Phone,Edugow Real Estate,Rivers,"10 Rumuogba Estate Road, Port Harcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/edugow-real-estate-56271,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0326,+2349166717056,09166717056,Phone,Tonia Evergreen Properties,"Abia, Abuja, Akwa Ibom, Anambra, Delta, Edo, Enugu, Imo, Rivers","No 1 Adewale Adedeji Oke Afa Lagos, Isolo, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/tonia-evergreen-properties-166273,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0327,+2348155200652,08155200652,Phone,Abuja Property Governor Ltd,Abuja,"House No. 1, Flat 3, Durban Street, Wuse 2, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/abuja-property-governor-ltd-202683,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0328,+2348035659276,08035659276,Phone,Location 3 Properties,"Abuja, Delta, Edo, Enugu, Ondo","Suite H215 Ikota Shopping Complex, Vgc., Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/location-3-properties-135481,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0329,+2348090179050,08090179050,Phone,Location 3 Properties,"Abuja, Delta, Edo, Enugu, Ondo","Suite H215 Ikota Shopping Complex, Vgc., Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/location-3-properties-135481,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0330,+2348106319871,08106319871,Phone,Izunwa Ideal Global Investment Limited,Imo,"15 Kunle Abraham, Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/izunwa-ideal-global-investment-limited-122408,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0331,+2347034194181,07034194181,Phone + WhatsApp,The Home Properties. A Division Of Onozefe Uzuazor Bridget Enterprise,"Anambra, Edo","18a Adebayo Street, Ketu Alapere, Kosofe, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/the-home-properties-a-division-of-onozefe-uzuazor-bridget-enterprise-96573,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0332,+2349160678199,09160678199,Phone,Effot Nigeria Ltd,Delta,"9 Cassidy Junior Crescent, Asaba, Delta, Nigeria",,https://nigeriapropertycentre.com/agents/effot-nigeria-ltd-26052,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0333,+2348134845536,08134845536,Phone + WhatsApp,Swift Concept Realtors,"Abia, Delta, Enugu","K48 Lekki Epe Expressway Sangotedo Ajah, Sangotedo Ajah Lagos, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/swift-concept-realtors-65922,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0334,+2348022227035,08022227035,Phone,Gidi Hotel Apartment Ltd,Edo,"Plot H13, Flat 0b, Ondo Street, Banana Island, Ikoyi, Lagos State, Nigeria Blackberry PIN GHOTEL",,https://nigeriapropertycentre.com/agents/gidi-hotel-apartment-ltd-25832,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0335,+2349060510373,09060510373,Phone,Edugow Real Estate,Rivers,"10 Rumuogba Estate Road, Port Harcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/edugow-real-estate-56271,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0336,+2348083806941,08083806941,Phone,Yene Realties,"Akwa Ibom, Rivers","Ojodu Road, Ojodu-berger, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/yene-realties-123980,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0337,+2348155200655,08155200655,WhatsApp,Abuja Property Governor Ltd,Abuja,"House No. 1, Flat 3, Durban Street, Wuse 2, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/abuja-property-governor-ltd-202683,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0338,+2348024469902,08024469902,Phone,Olalinks & Co Real Estate Investment Ltd,"Abuja, Enugu, Ondo","Suit 12/14, Benin-owena River Basin Building, Opp Providus Bank Plc Alagbaka G.r.a, Akure., Akure, Ondo, Nigeria",,https://nigeriapropertycentre.com/agents/olalinks-co-real-estate-investment-ltd-15756,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0339,+2348144412683,08144412683,Phone + WhatsApp,Luxury Apartments,Enugu,"Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/luxury-apartments-171491,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0340,+2347034438300,07034438300,Phone + WhatsApp,Mentom Global Services Limited,"Imo, Rivers","No 96 Elimbu Rd Ph Rivers State, Elimbu, Ph, Nigeria",,https://nigeriapropertycentre.com/agents/mentom-global-services-limited-145861,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0341,+2349023458400,09023458400,Phone,The Home Properties. A Division Of Onozefe Uzuazor Bridget Enterprise,"Anambra, Edo","18a Adebayo Street, Ketu Alapere, Kosofe, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/the-home-properties-a-division-of-onozefe-uzuazor-bridget-enterprise-96573,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0342,+2348023519626,08023519626,Phone + WhatsApp,Gbolas Creation,Delta,"18,kamarudeen Ofufunwa Street, Laketu,, Ikorodu, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/gbolas-creation-64797,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0343,+2347060434408,07060434408,Phone + WhatsApp,Timabest Properties,"Abia, Abuja, Delta","Olarenwaju, Abijo, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/timabest-properties-195848,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0344,+2348055966788,08055966788,Phone,Gidi Hotel Apartment Ltd,Edo,"Plot H13, Flat 0b, Ondo Street, Banana Island, Ikoyi, Lagos State, Nigeria Blackberry PIN GHOTEL",,https://nigeriapropertycentre.com/agents/gidi-hotel-apartment-ltd-25832,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0345,+2348038743912,08038743912,Phone + WhatsApp,Eduphil Properties,"Abuja, Rivers","Ikalile Road Golf Estate Odili Road, Port Harcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/eduphil-properties-51731,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0346,+2348163544795,08163544795,Phone + WhatsApp,Yene Realties,"Akwa Ibom, Rivers","Ojodu Road, Ojodu-berger, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/yene-realties-123980,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0347,+2348166710801,08166710801,Phone,Abuja Property Governor Ltd,Abuja,"House No. 1, Flat 3, Durban Street, Wuse 2, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/abuja-property-governor-ltd-202683,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0348,+2348038010111,08038010111,Phone,Olalinks & Co Real Estate Investment Ltd,"Abuja, Enugu, Ondo","Suit 12/14, Benin-owena River Basin Building, Opp Providus Bank Plc Alagbaka G.r.a, Akure., Akure, Ondo, Nigeria",,https://nigeriapropertycentre.com/agents/olalinks-co-real-estate-investment-ltd-15756,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0349,+2348037244325,08037244325,WhatsApp,Marychilem Ent,"Edo, Enugu","Eti Osa, Eti Osa, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/marychilem-ent-160201,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0350,+2348062806133,08062806133,Phone + WhatsApp,New Passover Global Networks Ltd,Imo,"37 Cole Street, Surulere, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/new-passover-global-networks-ltd-55572,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
