contact_id,phone_e164,phone_local,contact_type,agent_company,market_states,office_address,website,npc_profile_url,extraction_date,verification_note
NPC-0511,+2349055559001,09055559001,Phone,Patriotic Homes & Property Ltd,Delta,"33 Baale Street Opposite Beachwood Estate Malete, Ibeju-lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/patriotic-homes-property-ltd-90502,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0512,+2348114872277,08114872277,Phone + WhatsApp,Uteh Jackson & Co Ventures,Edo,"5, Molade Okoya Thomas, Off Adeniyi Jones Avenue, Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/uteh-jackson-co-ventures-46440,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0513,+2348060674536,08060674536,Phone + WhatsApp,K.d.t. Communication & Investment Ltd,Rivers,"15 Eagle Avenue School To Land, Port Harcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/kdt-communication-investment-ltd-25384,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0514,+2349079819177,09079819177,Phone + WhatsApp,Affluent Homes,Abuja,"Idris Gidado Street, Wuye, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/affluent-homes-244343,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0515,+2347030251747,07030251747,Phone + WhatsApp,Zaks Properties,"Abuja, Enugu","Brg House, Off Blenco Supermarket, Sangotedo, Lekki Lagos, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/zaks-properties-57111,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0516,+2349055559002,09055559002,Phone,Patriotic Homes & Property Ltd,Delta,"33 Baale Street Opposite Beachwood Estate Malete, Ibeju-lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/patriotic-homes-property-ltd-90502,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0517,+2348115974573,08115974573,Phone + WhatsApp,Worldisons International Ltd,Edo,"30 Edokpolor Street Off College Road Aduwawa, Off College Road Aduwawa, Benin, Edo, Nigeria",,https://nigeriapropertycentre.com/agents/worldisons-international-ltd-116520,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0518,+2348030686552,08030686552,Phone + WhatsApp,Kay,Rivers,"Port-harcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/kay-94629,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0519,+2349134464314,09134464314,Phone,Affluent Homes,Abuja,"Idris Gidado Street, Wuye, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/affluent-homes-244343,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0520,+2349050099366,09050099366,Phone,Zaks Properties,"Abuja, Enugu","Brg House, Off Blenco Supermarket, Sangotedo, Lekki Lagos, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/zaks-properties-57111,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0521,+2349055559003,09055559003,Phone,Patriotic Homes & Property Ltd,Delta,"33 Baale Street Opposite Beachwood Estate Malete, Ibeju-lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/patriotic-homes-property-ltd-90502,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0522,+2348138673087,08138673087,Phone,Worldisons International Ltd,Edo,"30 Edokpolor Street Off College Road Aduwawa, Off College Road Aduwawa, Benin, Edo, Nigeria",,https://nigeriapropertycentre.com/agents/worldisons-international-ltd-116520,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0523,+2348163515552,08163515552,Phone + WhatsApp,Kristas Properties,Rivers,"Better Guest House 6 Chief Ohamadike Street 114 Rukpokwu Eneka Road, Portharcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/kristas-properties-165914,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0524,+2348141889163,08141889163,Phone + WhatsApp,Affluent Homes Ltd.,Abuja,"Plot 743, Shop 23, Justice John T. Tsoho Street , Wuye, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/affluent-homes-ltd-239236,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0525,+2349077607382,09077607382,Phone + WhatsApp,Pepci Enterprise,Delta,"Ogbeosedi, Okpanam, Delta, Nigeria",,https://nigeriapropertycentre.com/agents/pepci-enterprise-154414,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0526,+2347011063081,07011063081,Phone,Ɓùÿ&Ďẅëĺĺ Přôpĕřťîèś ĈÅÇ Řéĝ Ñò: 7290116 Ēfçć Ŕéģ Ñò: 121804050,"Abuja, Edo","Main Office, Benin City, Partners Office Lagos State, Nigeria",,https://nigeriapropertycentre.com/agents/buydwell-properties-cac-reg-no-7290116-efcc-reg-no-121804050-36544,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0527,+2348037883362,08037883362,Phone,Landmarknaija Properties Ltd,Rivers,"12c Kuramo Crescent, Orchid Road, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/landmarknaija-properties-ltd-231909,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0528,+2348164798222,08164798222,Phone,Affluent Homes Ltd.,Abuja,"Plot 743, Shop 23, Justice John T. Tsoho Street , Wuye, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/affluent-homes-ltd-239236,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0529,+2349161602894,09161602894,Phone,Pepci Enterprise,Delta,"Ogbeosedi, Okpanam, Delta, Nigeria",,https://nigeriapropertycentre.com/agents/pepci-enterprise-154414,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0530,+2348051968275,08051968275,Phone + WhatsApp,Ɓùÿ&Ďẅëĺĺ Přôpĕřťîèś ĈÅÇ Řéĝ Ñò: 7290116 Ēfçć Ŕéģ Ñò: 121804050,"Abuja, Edo","Main Office, Benin City, Partners Office Lagos State, Nigeria",,https://nigeriapropertycentre.com/agents/buydwell-properties-cac-reg-no-7290116-efcc-reg-no-121804050-36544,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0531,+2349157416492,09157416492,Phone + WhatsApp,Landmarknaija Properties Ltd,Rivers,"12c Kuramo Crescent, Orchid Road, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/landmarknaija-properties-ltd-231909,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0532,+2349033438999,09033438999,Phone + WhatsApp,Affluent Homes Ltd.,Abuja,"Plot 743, Shop 23 Justice John T. Tsoho Street , Wuye, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/affluent-homes-ltd-239317,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0533,+2348020544726,08020544726,Phone + WhatsApp,Property World Africa Network (pwan),Delta,"No 86 Elibujor Street Dla Asaba, Delta State, Asaba, Delta State, Nigeria",,https://nigeriapropertycentre.com/agents/property-world-africa-network-pwan-136823,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0534,+2347067550649,07067550649,Phone,Luxury Apartments By Perfect Place,Rivers,"Ajibode Street, Yaba, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/luxury-apartments-by-perfect-place-200056,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0535,+2347088566695,07088566695,Phone,Aguolu Associates,Abuja,"Ebitu Ekiwe, Jabi, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/aguolu-associates-52268,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0536,+2348060579092,08060579092,Phone,Property World Africa Network (pwan),Delta,"No 86 Elibujor Street Dla Asaba, Delta State, Asaba, Delta State, Nigeria",,https://nigeriapropertycentre.com/agents/property-world-africa-network-pwan-136823,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0537,+2349038394392,09038394392,Phone + WhatsApp,Luxury Apartments By Perfect Place,Rivers,"Ajibode Street, Yaba, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/luxury-apartments-by-perfect-place-200056,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0538,+2348068785025,08068785025,Phone + WhatsApp,Aguolu Associates,Abuja,"Ebitu Ekiwe, Jabi, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/aguolu-associates-52268,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0539,+2349030656485,09030656485,Phone + WhatsApp,Realty_by_jenny,Delta,"Anambra, Nigeria",,https://nigeriapropertycentre.com/agents/realty-by-jenny-227780,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0540,+2348033369719,08033369719,Phone + WhatsApp,Menlet Properties,Rivers,"Road 4, Flat 15a, Agip Estate, Port Harcourt, Rivers, Nigeria",,https://nigeriapropertycentre.com/agents/menlet-properties-23869,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0541,+2348077150436,08077150436,Phone + WhatsApp,Aina Apartment,Abuja,"Wuse, Wuse, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/aina-apartment-174217,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0542,+2348128831753,08128831753,Phone + WhatsApp,Rellashomes,"Abuja, Delta, Rivers","Agungi Ajiran Road, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/rellashomes-147444,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0543,+2348098564619,08098564619,Phone,Menlet Properties,Rivers,"Road 4, Flat 15a, Agip Estate, Port Harcourt, Rivers, Nigeria",,https://nigeriapropertycentre.com/agents/menlet-properties-23869,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0544,+2348136581090,08136581090,Phone,Aion Realty Ltd,Abuja,"125,bhnd.lovers Sport Villain.kub, , Gbazango Area Office, Kubwa, Fct, Nigerian",,https://nigeriapropertycentre.com/agents/aion-realty-ltd-212557,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0545,+2348091464002,08091464002,Phone + WhatsApp,Rems,"Abuja, Delta","2 Olokonla Sangotedo Lekki, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/rems-117251,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0546,+2349041765357,09041765357,Phone,Miraemma Properties Limited,"Abuja, Rivers","No 6 Hilltop Close Close Asokoro Und St. Apo 1, Abuja, Federal Capital Territory, Nigeria",,https://nigeriapropertycentre.com/agents/miraemma-properties-limited-167684,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0547,+2349022655594,09022655594,Phone + WhatsApp,Aion Realty Ltd,Abuja,"125,bhnd.lovers Sport Villain.kub, , Gbazango Area Office, Kubwa, Fct, Nigerian",,https://nigeriapropertycentre.com/agents/aion-realty-ltd-212557,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0548,+2349134594655,09134594655,Phone + WhatsApp,Risa Homes,"Abuja, Delta","Suite 34 Efab Mall, Garki Area 11, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/risa-homes-87631,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0549,+2349074817994,09074817994,Phone + WhatsApp,Miraemma Properties Limited,"Abuja, Rivers","No 6 Hilltop Close Close Asokoro Und St. Apo 1, Abuja, Federal Capital Territory, Nigeria",,https://nigeriapropertycentre.com/agents/miraemma-properties-limited-167684,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0550,+2347036285029,07036285029,Phone,Ajah Properties Dev And Construction Ltd,Abuja,"Suite E 194, Road 2, Ikota Shopping Complex, Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/ajah-properties-dev-and-construction-ltd-11975,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
