contact_id,phone_e164,phone_local,contact_type,agent_company,market_states,office_address,website,npc_profile_url,extraction_date,verification_note
NPC-0218,+2349069155617,09069155617,Phone,Loftcode Ltd,"Abia, Abuja, Enugu, Imo, Rivers","32, Ado Road, Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/loftcode-ltd-4264,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0219,+2348163902152,08163902152,Phone,Express Limited,"Abuja, Edo","No. 13, Mustapha Street, Off Billingsway, Oregun-ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/express-limited-183502,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0220,+2348141978439,08141978439,Phone,Chyglosco Homes Limited,Rivers,"16 Gilbert Ave. Off Ikwerre Rd, Rumuokoro, Port Harcourt, Rivers, Nigeria",,https://nigeriapropertycentre.com/agents/chyglosco-homes-limited-162882,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0221,+2347059962471,07059962471,Phone + WhatsApp,Propertysage Limited,"Abuja, Cross River","50, Emerald Avenue, Diamond Estate, Ajah Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/propertysage-limited-189510,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0222,+2348055163470,08055163470,Phone,Moore & Irving Properties & Chamber,"Abuja, Akwa Ibom, Edo, Rivers","29 Oba Market Rd., Oredo, Edo, Nigeria",,https://nigeriapropertycentre.com/agents/moore-irving-properties-chamber-32307,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0223,+2348098045010,08098045010,Phone,Abl Properties Ltd,Abuja,"Ndola Crescent, Wuse Zone 5, Fct, Nigeria",,https://nigeriapropertycentre.com/agents/abl-properties-ltd-206105,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0224,+2348038437099,08038437099,Phone + WhatsApp,First Elicaro Ventures,Ondo,"Alagbaka, Akure, Ondo, Nigeria",,https://nigeriapropertycentre.com/agents/first-elicaro-ventures-181071,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0225,+2348030756790,08030756790,Phone + WhatsApp,Savier Realty Ltd,"Abuja, Ekiti","N4/675 Adekogbe Street, Yemetu, Near Saint Michael Primary School, Ibadan, Oyo, Nigeria",,https://nigeriapropertycentre.com/agents/savier-realty-ltd-175146,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0226,+2349124604075,09124604075,Phone + WhatsApp,Property Plug,"Abuja, Akwa Ibom, Kaduna","6th Avenue, Gwarinpa, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/property-plug-117152,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0227,+2347066076070,07066076070,Phone + WhatsApp,Felixcityrealestate02,Enugu,"16 Denten Street, Ogui, Enugu, Nigerian",,https://nigeriapropertycentre.com/agents/felixcityrealestate02-159616,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0228,+2347037879461,07037879461,Phone + WhatsApp,Earthklass,Imo,"Isaac John Street, Gra Ikeja, Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/earthklass-176622,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0229,+2347031954661,07031954661,Phone + WhatsApp,Jupero Properties,"Abuja, Anambra, Delta, Enugu, Imo","Iikota Shopping Complex, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/jupero-properties-147163,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0230,+2347038370135,07038370135,Phone + WhatsApp,Cmw Properties Ltd,Delta,"Suite 20, Richland Mall, Olokonla Ajah Lagos., Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/cmw-properties-ltd-102396,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0231,+2348064089841,08064089841,Phone + WhatsApp,Mara De Realtor,Abia,"Lekki Phase 1, Lagos, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/mara-de-realtor-192529,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0232,+2347062251764,07062251764,Phone,F.j Klasyk Properties Ltd,"Delta, Edo","25 Isiuwa Street, Benin City, Edo State, Nigeria",,https://nigeriapropertycentre.com/agents/fj-klasyk-properties-ltd-156473,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0233,+2349025567055,09025567055,Phone + WhatsApp,Chyglosco Homes Limited,Rivers,"16 Gilbert Ave. Off Ikwerre Rd, Rumuokoro, Port Harcourt, Rivers, Nigeria",,https://nigeriapropertycentre.com/agents/chyglosco-homes-limited-162882,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0234,+2349023558992,09023558992,Phone,Propertysage Limited,"Abuja, Cross River","50, Emerald Avenue, Diamond Estate, Ajah Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/propertysage-limited-189510,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0235,+2348062972912,08062972912,Phone + WhatsApp,Moore & Irving Properties & Chamber,"Abuja, Akwa Ibom, Edo, Rivers","29 Oba Market Rd., Oredo, Edo, Nigeria",,https://nigeriapropertycentre.com/agents/moore-irving-properties-chamber-32307,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0236,+2348023453138,08023453138,WhatsApp,Abode Landmark Network Limited,Abuja,"77 Chime Avenue, New Haven, Enugu, Enugu, Enugu, Nigeria",,https://nigeriapropertycentre.com/agents/abode-landmark-network-limited-72169,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0237,+2348140596151,08140596151,Phone,First Elicaro Ventures,Ondo,"Alagbaka, Akure, Ondo, Nigeria",,https://nigeriapropertycentre.com/agents/first-elicaro-ventures-181071,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0238,+2347035726861,07035726861,Phone + WhatsApp,Xpresslet Property Network,Ekiti,"Suite 4d, Olasuru Complex, Lekki-epe, Lekki-lagos, Lagos State, Nigeria",,https://nigeriapropertycentre.com/agents/xpresslet-property-network-114615,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0239,+2348142436766,08142436766,Phone + WhatsApp,Ricosino Property Investment Ltd,"Abuja, Kaduna","No. 56, Shagari Road, Arewa Avenue, Bwari, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/ricosino-property-investment-ltd-6672,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0240,+2349118208904,09118208904,Phone,Felixcityrealestate02,Enugu,"16 Denten Street, Ogui, Enugu, Nigerian",,https://nigeriapropertycentre.com/agents/felixcityrealestate02-159616,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0241,+2347077572544,07077572544,Phone,Ejo Properties Limited,"Abuja, Imo","1, Ihuntayo Street, Oniru Estate, Victoria Island, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/ejo-properties-limited-233632,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0242,+2347067916243,07067916243,Phone,Nnendu Homes & Properties Limited,Anambra,"17/19 Old Olowora Road Isheri, Isheri Magodo, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/nnendu-homes-properties-limited-20633,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0243,+2348063919970,08063919970,Phone + WhatsApp,Davochi Homes Ltd,Delta,"Road 1, Shop C77 Ikota Shopping Complex, Vgc,ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/davochi-homes-ltd-241072,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0244,+2347016395440,07016395440,Phone,Oge Global Services,"Abia, Delta, Imo, Ondo, Rivers","Labora, Abijo Gra, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/oge-global-services-145699,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0245,+2348023529335,08023529335,Phone + WhatsApp,F.j Klasyk Properties Ltd,"Delta, Edo","25 Isiuwa Street, Benin City, Edo State, Nigeria",,https://nigeriapropertycentre.com/agents/fj-klasyk-properties-ltd-156473,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0246,+2347057348868,07057348868,Phone + WhatsApp,Derealtor Hub,"Abuja, Rivers","Babatope Bejide Street, Lekki Phase1, Lekki Phase1, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/derealtor-hub-33567,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0247,+2348029833268,08029833268,Phone,Ray Integrated Technologies Limited,"Abuja, Akwa Ibom, Cross River, Delta, Edo, Enugu, Imo, Ondo, Rivers","12, Maria Okor, Bucknor Estate, Ejigbo - Isolo, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/ray-integrated-technologies-limited-226182,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0248,+2349015740003,09015740003,Phone,Moore & Irving Properties & Chamber,"Abuja, Akwa Ibom, Edo, Rivers","29 Oba Market Rd., Oredo, Edo, Nigeria",,https://nigeriapropertycentre.com/agents/moore-irving-properties-chamber-32307,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0249,+2348059035793,08059035793,Phone,Abode Landmark Network Limited,Abuja,"77 Chime Avenue, New Haven, Enugu, Enugu, Enugu, Nigeria",,https://nigeriapropertycentre.com/agents/abode-landmark-network-limited-72169,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0250,+2348061764736,08061764736,Phone,Fortified Homes And Properties,Ondo,"Futa South Gate Road., Akure, Ondo, Nigeria",,https://nigeriapropertycentre.com/agents/fortified-homes-and-properties-32694,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
