contact_id,phone_e164,phone_local,contact_type,agent_company,market_states,office_address,website,npc_profile_url,extraction_date,verification_note
NPC-0261,+2348181522231,08181522231,Phone + WhatsApp,Planet Ville Real Estate,"Abuja, Akwa Ibom, Edo, Imo, Ondo, Rivers","24, Lagos/ketu, Lagos",,https://nigeriapropertycentre.com/agents/planet-ville-real-estate-183811,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0262,+2348038768425,08038768425,Phone + WhatsApp,Abs Triplex Properties Services,Abuja,"Central Business District, Abuja, Fct, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/abs-triplex-properties-services-192030,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0263,+2348139353936,08139353936,Phone + WhatsApp,Fortified Homes And Properties,Ondo,"Futa South Gate Road., Akure, Ondo, Nigeria",,https://nigeriapropertycentre.com/agents/fortified-homes-and-properties-32694,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0264,+2347036509473,07036509473,Phone + WhatsApp,Solodom Ventures,"Abuja, Enugu, Kaduna","Plot 65 Aco Amac Estate, Airport Road, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/solodom-ventures-29488,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0265,+2348097328885,08097328885,Phone,Gentle Breeze Real Estate Company,"Enugu, Rivers","Plot 14, Block 15, Flat 2, Zone C, Iba Housing Estate, Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/gentle-breeze-real-estate-company-16555,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0266,+2349115294976,09115294976,Phone,Ejo Properties Limited,"Abuja, Imo","1, Ihuntayo Street, Oniru Estate, Victoria Island, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/ejo-properties-limited-233632,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0267,+2349058613507,09058613507,Phone + WhatsApp,Nnendu Homes & Properties Limited,Anambra,"17/19 Old Olowora Road Isheri, Isheri Magodo, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/nnendu-homes-properties-limited-20633,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0268,+2349121245812,09121245812,Phone + WhatsApp,Dee Composers-imac,Delta,"H1, Road 1, Ocean-palm Estate, Abijoh, Ajah, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/dee-composers-imac-34490,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0269,+2348037383854,08037383854,Phone,Parashoiva Ltd,Abia,"Flat 1, Kanu Monday's Compound,amaeke Road After Onyeze's Compound, Umuchinkata,, Umuahia, Abia, Nigeria",,https://nigeriapropertycentre.com/agents/parashoiva-ltd-189287,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0270,+2347040928541,07040928541,Phone + WhatsApp,Finepro Properties,"Abuja, Edo","29 Ogundana Street Off Allen., Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/finepro-properties-67795,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0271,+2348108677528,08108677528,Phone + WhatsApp,Divine Homes & Properties,"Abuja, Rivers","Suite D- 14, Boys Place, Ameh Ebute Str. Wuye, Wuye, Abuja, Federal Capital Territory, Nigeria",,https://nigeriapropertycentre.com/agents/divine-homes-properties-78099,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0272,+2349113349815,09113349815,Phone + WhatsApp,Ray Integrated Technologies Limited,"Abuja, Akwa Ibom, Cross River, Delta, Edo, Enugu, Imo, Ondo, Rivers","12, Maria Okor, Bucknor Estate, Ejigbo - Isolo, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/ray-integrated-technologies-limited-226182,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0273,+2348088980036,08088980036,Phone,Samuel,Akwa Ibom,"Uyo, Akwa Ibom, Nigeria",,https://nigeriapropertycentre.com/agents/samuel-150907,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0274,+2348167777240,08167777240,Phone,Abs Triplex Properties Services,Abuja,"Central Business District, Abuja, Fct, Abuja, Nigeria",,https://nigeriapropertycentre.com/agents/abs-triplex-properties-services-192030,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0275,+2347065352215,07065352215,Phone + WhatsApp,Global Content Investments Platform Limited,Ondo,"10 Adeniji Street, Off Ikosi Road, Oregun, Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/global-content-investments-platform-limited-748,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0276,+2348033744462,08033744462,Phone,Tunmibi Properties Ventures,"Abuja, Kaduna","66, Allen Avenue, By Ad Eboye Sholanke Street, Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/tunmibi-properties-ventures-25920,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0277,+2348121002051,08121002051,Phone,Gentle Breeze Real Estate Company,"Enugu, Rivers","Plot 14, Block 15, Flat 2, Zone C, Iba Housing Estate, Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/gentle-breeze-real-estate-company-16555,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0278,+2348148694868,08148694868,Phone + WhatsApp,Gasvine Properties Limited,"Delta, Imo","13, Adekunle Akala Off Fatai Irawo Street Ajao Estate, Lagos State, Ajao Estate Isolo, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/gasvine-properties-limited-229393,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0279,+2348038647670,08038647670,Phone + WhatsApp,Nwachukwu Maid Services And General Services,Anambra,"Funeco Link Plaza, 32, Summit Road, Asaba, Delta, Nigeria",,https://nigeriapropertycentre.com/agents/nwachukwu-maid-services-and-general-services-33984,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0280,+2347081392769,07081392769,Phone + WhatsApp,Deola Luxe Realty | Deola Luxe Realty Limited,Delta,"16b Omo Oba Olukolu Street, Igbo Efon, Lekki Lagos, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/deola-luxe-realty-220061 | https://nigeriapropertycentre.com/agents/deola-luxe-realty-limited-115101,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0281,+2348101340996,08101340996,Phone + WhatsApp,Parashoiva Ltd,Abia,"Flat 1, Kanu Monday's Compound,amaeke Road After Onyeze's Compound, Umuchinkata,, Umuahia, Abia, Nigeria",,https://nigeriapropertycentre.com/agents/parashoiva-ltd-189287,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0282,+2348135112212,08135112212,Phone,Finepro Properties,"Abuja, Edo","29 Ogundana Street Off Allen., Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/finepro-properties-67795,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0283,+2349135142142,09135142142,Phone + WhatsApp,Dynasty Premium Realty,"Abuja, Rivers","Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/dynasty-premium-realty-50835,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0284,+2349020149019,09020149019,Phone + WhatsApp,Sevenpalms_properties,"Abuja, Akwa Ibom, Delta, Edo, Enugu, Ondo, Rivers","Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/sevenpalms-properties-144926,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0285,+2348102362539,08102362539,Phone + WhatsApp,Abuja Affordable Housing.,Abuja,"49 Nelson Mandela Street, Asokoro, Federal Capital Territory, Nigeria",,https://nigeriapropertycentre.com/agents/abuja-affordable-housing-242148,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0286,+2348182239803,08182239803,Phone,Global Content Investments Platform Limited,Ondo,"10 Adeniji Street, Off Ikosi Road, Oregun, Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/global-content-investments-platform-limited-748,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0287,+2348099224777,08099224777,Phone + WhatsApp,Tunmibi Properties Ventures,"Abuja, Kaduna","66, Allen Avenue, By Ad Eboye Sholanke Street, Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/tunmibi-properties-ventures-25920,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0288,+2347017881567,07017881567,Phone,Integrity Real Estate Consult,Enugu,"17/23 Ogui Road, Opposite Union Bank Plc, Enugu, Enugu, Nigeria",,https://nigeriapropertycentre.com/agents/integrity-real-estate-consult-5191,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0289,+2349077835197,09077835197,Phone,Gasvine Properties Limited,"Delta, Imo","13, Adekunle Akala Off Fatai Irawo Street Ajao Estate, Lagos State, Ajao Estate Isolo, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/gasvine-properties-limited-229393,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0290,+2347065772706,07065772706,Phone,Richstar Site Solutions Llp,Anambra,"Shop 7, 10 Maduka Street, Aroma, Awka, Anambra, Nigeria",,https://nigeriapropertycentre.com/agents/richstar-site-solutions-llp-105816,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0291,+2348164276682,08164276682,Phone,Deola Luxe Realty | Deola Luxe Realty Limited,Delta,"16b Omo Oba Olukolu Street, Igbo Efon, Lekki Lagos, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/deola-luxe-realty-220061 | https://nigeriapropertycentre.com/agents/deola-luxe-realty-limited-115101,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0292,+2347065022595,07065022595,Phone + WhatsApp,Realtorruks Consultancy,Abia,,,https://nigeriapropertycentre.com/agents/realtorruks-consultancy-242508,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0293,+2349065858847,09065858847,Phone,Finepro Properties,"Abuja, Edo","29 Ogundana Street Off Allen., Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/finepro-properties-67795,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0294,+2347013016272,07013016272,Phone,Eagles Property Limited,Rivers,"Beside La Trinity Complex, G.u Ake Road, Eliozu., Port Harcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/eagles-property-limited-164846,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0295,+2349056205208,09056205208,Phone + WhatsApp,St. Alice Homes And Apartments,"Abuja, Akwa Ibom, Edo, Enugu, Rivers","S.s.p No 2b Behind Old A/c, Wireless Avenue, Enugu, Enugu, Nigeria",,https://nigeriapropertycentre.com/agents/st-alice-homes-and-apartments-201723,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0296,+2348136941145,08136941145,Phone + WhatsApp,Abuja Best Real Estate,Abuja,"Abuja, F.c.t, Nigeria",,https://nigeriapropertycentre.com/agents/abuja-best-real-estate-240759,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0297,+2348037244370,08037244370,Phone + WhatsApp,Home Of Manna,Ondo,"Ondo State, Ondo State, Nigeria",,https://nigeriapropertycentre.com/agents/home-of-manna-192574,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0298,+2348123420222,08123420222,Phone,Tunmibi Properties Ventures,"Abuja, Kaduna","66, Allen Avenue, By Ad Eboye Sholanke Street, Ikeja, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/tunmibi-properties-ventures-25920,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0299,+2348037989336,08037989336,Phone + WhatsApp,Integrity Real Estate Consult,Enugu,"17/23 Ogui Road, Opposite Union Bank Plc, Enugu, Enugu, Nigeria",,https://nigeriapropertycentre.com/agents/integrity-real-estate-consult-5191,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0300,+2349116269299,09116269299,Phone + WhatsApp,Innodia Exploit Limited,Imo,"No.1 Baale Street, Igbo Efon, Lekki, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/innodia-exploit-limited-203315,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
